ts,value,counter_name,t_s
182535937728027,1.6830003261566162,% Vertex Fetch Stall,0.013334949
182535937728496,26.98480224609375,% Texture Fetch Stall,0.013335418
182535937729329,0.26719146966934204,L1 Texture Cache Miss Per Pixel,0.013336251
182535937729746,25.34857749938965,% Texture L2 Miss,0.013336668
182535937730111,0.05023437738418579,% Stalled on System Memory,0.013337033
182535937730527,32843194.0,Pre-clipped Polygons/Second,0.013337449
182535937731309,56.770198822021484,% Prims Trivially Rejected,0.013338231
182535937731673,1.2801679372787476,% Prims Clipped,0.013338595
182535937735007,1.1019936800003052,Average Vertices / Polygon,0.013341929
182535937740996,68714304.0,Reused Vertices / Second,0.013347918
182535937741465,237.34312438964844,Average Polygon Area,0.013348387
182535937741882,0.0,% Shaders Busy,0.013348804
182535937742298,36192992.0,Vertices Shaded / Second,0.01334922
182535937742767,3218650880.0,Fragments Shaded / Second,0.013349689
182535937743288,5648681984.0,Vertex Instructions / Second,0.01335021
182535937743757,207965863936.0,Fragment Instructions / Second,0.013350679
182535937744173,106141786112.0,Fragment ALU Instructions / Sec (Full),0.013351095
182535937744538,177696866304.0,Fragment ALU Instructions / Sec (Half),0.01335146
182535937744954,12975645696.0,Fragment EFU Instructions / Second,0.013351876
182535937745371,0.6393448710441589,Textures / Vertex,0.013352293
182535937745788,-1.0,Textures / Fragment,0.01335271
182535937746204,150.15638732910156,ALU / Vertex,0.013353126
182535937746934,51.66752624511719,ALU / Fragment,0.013353856
182535937747350,3.4382214546203613,EFU / Fragment,0.013354272
182535937747819,5.914759159088135,EFU / Vertex,0.013354741
182535937748288,0.0,% Time Shading Fragments,0.01335521
182535937748913,0.0,% Time Shading Vertices,0.013355835
182535937749382,0.0,% Time Compute,0.013356304
182535937749798,0.0,% Shader ALU Capacity Utilized,0.01335672
182535937750215,0.0,% Time ALUs Working,0.013357137
182535937750632,0.0,% Time EFUs Working,0.013357554
182535937751048,0.0,% Nearest Filtered,0.01335797
182535937751465,0.0,% Linear Filtered,0.013358387
182535937751882,0.0,% Anisotropic Filtered,0.013358804
182535937752298,0.0,% Non-Base Level Textures,0.01335922
182535937752767,1921477760.0,Read Total (Bytes/sec),0.013359689
182535937753184,1600691072.0,Write Total (Bytes/sec),0.013360106
182535937753548,1643127424.0,Texture Memory Read BW (Bytes/Second),0.01336047
182535937754017,198241936.0,Vertex Memory Read (Bytes/Second),0.013360939
182535937754434,5293509.5,SP Memory Read (Bytes/Second),0.013361356
182535937755007,0.4387752115726471,Avg Bytes / Fragment,0.013361929
182535937755423,5.477356910705566,Avg Bytes / Vertex,0.013362345
182535937755892,0.0,Preemptions / second,0.013362814
182535937756413,0.0,Avg Preemption Delay,0.013363335
182535937756882,545000000.0,GPU Frequency,0.013363804
182535939264590,544927872.0,Clocks / Second,0.014871512
182535939271152,26.189210891723633,GPU % Bus Busy,0.014878074
182535939271621,0.5150290131568909,% Vertex Fetch Stall,0.014878543
182535939272090,26.860078811645508,% Texture Fetch Stall,0.014879012
182535939272611,0.2513127624988556,L1 Texture Cache Miss Per Pixel,0.014879533
182535939273027,21.71072006225586,% Texture L2 Miss,0.014879949
182535939273444,0.5663046836853027,% Stalled on System Memory,0.014880366
182535939273861,20854882.0,Pre-clipped Polygons/Second,0.014880783
