Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
11.17,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12082147826.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.18,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12106167054.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.19,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10429158480.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.2,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12613136069.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.21,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12152809018.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.22,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12175727981.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.23,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12639449970.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.24,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12653449782.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.25,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12670684001.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.26,22.15904235839844,32.493526458740234,2.785269260406494,0.536991536617279,11.639852523803713,-1.0,1882617472.0,-1.0,-1.0,7553359.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12689379006.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.27,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10543467322.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.28,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10564489200.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.29,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12255372680.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.3,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10586435396.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.32,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12786321187.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.33,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12809337414.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.35,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,11734406678.5,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.36,23.17432403564453,31.75401496887207,2.745024919509888,0.5060413479804993,0.6556833386421204,-1.0,1899949440.0,-1.0,-1.0,7439596.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12349947004.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.37,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12372726799.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.39,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12397921036.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.4,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12422546660.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.41,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12446844847.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.42,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12470945915.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.44,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12494955405.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.45,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12518914782.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.46,22.815704345703125,31.74544715881348,2.904754400253296,0.5372494459152222,0.6315937042236328,-1.0,1882720128.0,-1.0,-1.0,7623099.0,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12542827610.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.47,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12566696944.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.48,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12929845973.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.49,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12590499160.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.5,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12616335944.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.52,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12641261316.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.53,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12665730087.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.55,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10875098466.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.56,22.985462188720703,32.5139045715332,2.764240026473999,0.5378578901290894,0.7412648797035217,-1.0,1872661120.0,-1.0,-1.0,7420132.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10895266641.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.57,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10916665445.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.58,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10938898629.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.59,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10961809767.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.61,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,10985109507.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.62,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,11008600161.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.64,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12812161500.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.66,23.12677383422852,31.763671875,2.764603614807129,0.5403664112091064,0.6403557062149048,-1.0,1874401280.0,-1.0,-1.0,7424356.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12838820740.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.67,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12864313726.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.68,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12889133826.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.69,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12913553163.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.71,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12937730921.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.72,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12961656646.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.73,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.5873720049858093,1070.0,461.0,12233.0,2.0,18.07286071777344,2924.0,12985533849.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.74,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13183987958.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.75,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13199981060.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.76,22.879802703857425,32.518157958984375,2.766191005706787,0.5535644292831421,0.6590167880058289,-1.0,1873894272.0,-1.0,-1.0,7424839.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13035710423.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.77,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13035710423.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.78,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13061242799.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.79,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13086098183.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.8,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13110554851.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.81,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,11220286387.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.82,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13297736088.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.83,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13158856386.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.84,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13180561918.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.85,22.182666778564453,31.78999328613281,2.915396451950073,0.4908238351345062,9.064380645751951,-1.0,1874709632.0,-1.0,-1.0,7626672.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13202980500.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.87,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13225885503.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.88,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13249088563.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.89,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13272564190.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.9,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13296207948.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.91,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13319909651.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.93,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13343663456.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.94,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13367450452.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.95,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13391264147.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
11.96,22.99481201171875,31.76182174682617,2.767852306365967,0.549089252948761,0.6896973848342896,-1.0,1874301056.0,-1.0,-1.0,7423760.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,13393352963.0,1920.0,4.0,64.0,64.0,62.0,65.0,63.0,81.0,90.0,545.0,2.0,30.028295516967773,3196.0,1.0,74.0,3.3336503505706787
