Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
27.03,7.638583183288574,8.047529220581055,1.194467067718506,0.3258523344993591,52.566925048828125,208077668352.0,2096023424.0,-1.0,615733504.0,1136039.25,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.13,7.258378505706787,8.079178810119629,1.1990642547607422,0.3349629342556,56.43818283081055,200254472192.0,2034017920.0,-1.0,591484096.0,1095788.75,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.23,7.036647796630859,8.01740837097168,1.180018424987793,0.3128527104854584,56.06939697265625,204408193024.0,2087298688.0,-1.0,591629440.0,1099423.625,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.33,7.216487407684326,8.037282943725586,1.1984459161758425,0.3357609510421753,59.01348876953125,208796745728.0,2129056256.0,-1.0,617187776.0,1143006.625,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.43,7.791813373565674,8.099726676940918,1.2275031805038452,0.333410233259201,64.85546112060547,211825213440.0,2123945600.0,-1.0,648170944.0,1189600.0,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.53,7.261589050292969,8.00684642791748,1.1926593780517578,0.313586950302124,65.49528503417969,201280847872.0,2048573440.0,-1.0,590318528.0,1095971.875,0.0090239336714148,387.0,41.0,11671.0,2.0,39.46229553222656,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.55,7.261589050292969,8.00684642791748,1.1926593780517578,0.313586950302124,65.49528503417969,201280847872.0,2048573440.0,-1.0,590318528.0,1095971.875,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.63,7.109647274017334,8.084043502807617,1.1894136667251587,0.319262146949768,58.4543342590332,202299703296.0,2060309760.0,-1.0,591153152.0,1097031.125,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.73,7.036846160888672,8.02221965789795,1.1654950380325315,0.302372008562088,61.83563995361328,207622766592.0,2127151744.0,-1.0,591959232.0,1103998.875,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.77,7.036846160888672,8.02221965789795,1.1654950380325315,0.302372008562088,61.83563995361328,207622766592.0,2127151744.0,-1.0,591959232.0,1103998.875,7.753967761993408,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.83,7.783704280853271,8.068227767944336,1.2407960891723633,0.3450621366500854,66.16236114501953,209921064960.0,2107098368.0,-1.0,649748672.0,1191738.75,7.753967761993408,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1382.0,3.0,53.0,51.0,55.0,27.0,28.0,32.0,72.0,456.0,2.0,74.70091581344604,0.7040100693702698,2736.0,5.0,70.0,2.171637296676636
27.87,7.783704280853271,8.068227767944336,1.2407960891723633,0.3450621366500854,66.16236114501953,209921064960.0,2107098368.0,-1.0,649748672.0,1191738.75,7.761585712432861,568.0,86.0,13105.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
27.93,7.366354465484619,8.006444931030273,1.2029221057891846,0.3362957239151001,58.373817443847656,207164112896.0,2101570048.0,-1.0,616076800.0,1138762.125,7.761585712432861,568.0,86.0,13105.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.01,7.366354465484619,8.006444931030273,1.2029221057891846,0.3362957239151001,58.373817443847656,207164112896.0,2101570048.0,-1.0,616076800.0,1138762.125,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.03,7.30742883682251,8.07345962524414,1.1969345808029177,0.3259057998657226,66.74169158935547,199765327872.0,2028395136.0,-1.0,590949248.0,1094860.75,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.13,7.055603504180908,8.026361465454102,1.1691638231277466,0.3083039224147796,77.79251098632812,205648363520.0,2103156480.0,-1.0,591213440.0,1099649.875,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.23,7.379962921142578,8.03915023803711,1.2267354726791382,0.3439390063285827,85.12425994873047,210318196736.0,2134065024.0,-1.0,645289216.0,1188178.5,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.33,7.681199073791504,8.082159042358398,1.1928073167800903,0.3425262570381164,71.11039733886719,210114248704.0,2116821120.0,-1.0,620531648.0,1144592.125,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.43,7.187156677246094,8.058578491210938,1.1850742101669312,0.3286259770393371,77.24308776855469,202175430656.0,2058452224.0,-1.0,591329856.0,1096480.25,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.53,7.159467697143555,8.025314331054688,1.1821409463882446,0.3192437291145324,79.07843017578125,203037671424.0,2069946624.0,-1.0,591466560.0,1098238.0,0.0090239336714148,387.0,41.0,11671.0,2.0,38.35927200317383,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.55,7.159467697143555,8.025314331054688,1.1821409463882446,0.3192437291145324,79.07843017578125,203037671424.0,2069946624.0,-1.0,591466560.0,1098238.0,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.63,7.238189697265625,8.02767276763916,1.189507007598877,0.3236033320426941,86.16936492919922,210092195840.0,2143284608.0,-1.0,616329472.0,1141739.875,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.73,7.829880237579346,8.067492485046387,1.2365939617156982,0.3363790214061737,71.54714965820312,209395040256.0,2100700928.0,-1.0,648045888.0,1186813.625,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.77,7.829880237579346,8.067492485046387,1.2365939617156982,0.3363790214061737,71.54714965820312,209395040256.0,2100700928.0,-1.0,648045888.0,1186813.625,7.74171781539917,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.83,7.124876499176025,8.043916702270508,1.1730610132217407,0.3073977828025818,79.88357543945312,206212497408.0,2105099008.0,-1.0,591719296.0,1101189.25,7.74171781539917,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,52.0,50.0,54.0,24.0,28.0,31.0,72.0,456.0,2.0,75.00326633453369,0.7040100693702698,2736.0,5.0,70.0,2.165269136428833
28.87,7.124876499176025,8.043916702270508,1.1730610132217407,0.3073977828025818,79.88357543945312,206212497408.0,2105099008.0,-1.0,591719296.0,1101189.25,7.7420477867126465,568.0,86.0,13105.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
28.93,7.327476978302002,8.027755737304688,1.19453763961792,0.3236594796180725,83.39590454101562,200638021632.0,2039858048.0,-1.0,591171968.0,1095528.5,7.7420477867126465,568.0,86.0,13105.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.03,6.967432022094727,8.066065788269043,1.1658176183700562,0.3067492544651031,86.12046813964844,207118090240.0,2120675456.0,-1.0,591499392.0,1097624.375,7.7420477867126465,568.0,86.0,13105.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.04,6.967432022094727,8.066065788269043,1.1658176183700562,0.3067492544651031,86.12046813964844,207118090240.0,2120675456.0,-1.0,591499392.0,1097624.375,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.13,7.801109313964844,8.045306205749512,1.2255096435546875,0.3553906381130218,83.5914535522461,212488208384.0,2139891328.0,-1.0,649695488.0,1191794.25,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.23,7.199986934661865,8.061349868774414,1.1917108297348022,0.3239587545394897,73.45643615722656,208842440704.0,2122530816.0,-1.0,615402816.0,1136652.375,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.34,7.396391868591309,8.018080711364746,1.1907786130905151,0.3236161470413208,79.93757629394531,200390082560.0,2038040192.0,-1.0,589427584.0,1090649.75,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.44,7.072821140289307,8.06551456451416,1.1728142499923706,0.3287757635116577,79.91509246826172,205297811456.0,2098988928.0,-1.0,589983104.0,1095522.75,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.54,7.652487277984619,8.036149024963379,1.2195299863815308,0.333450436592102,81.29512023925781,212966260736.0,2151288832.0,-1.0,648981184.0,1190723.0,0.0090239336714148,387.0,41.0,11671.0,2.0,37.3766975402832,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.55,7.652487277984619,8.036149024963379,1.2195299863815308,0.333450436592102,81.29512023925781,212966260736.0,2151288832.0,-1.0,648981184.0,1190723.0,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.64,7.3531174659729,8.063433647155762,1.1907670497894287,0.3506818413734436,80.86380767822266,208917970944.0,2118174720.0,-1.0,616024512.0,1137983.75,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.74,7.231683731079102,8.019219398498535,1.1861181259155271,0.3274113237857818,78.00262451171875,201928474624.0,2056177536.0,-1.0,591045184.0,1094885.375,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.77,7.231683731079102,8.019219398498535,1.1861181259155271,0.3274113237857818,78.00262451171875,201928474624.0,2056177536.0,-1.0,591045184.0,1094885.375,7.758326530456543,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.84,7.158987998962402,8.080469131469727,1.18631911277771,0.2942946851253509,84.32791137695312,202453680128.0,2062032384.0,-1.0,591300096.0,1095755.375,7.758326530456543,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,53.0,51.0,55.0,28.0,29.0,29.0,72.0,456.0,2.0,75.13404488563538,0.7040100693702698,2736.0,5.0,70.0,2.1585230827331543
29.87,7.158987998962402,8.080469131469727,1.18631911277771,0.2942946851253509,84.32791137695312,202453680128.0,2062032384.0,-1.0,591300096.0,1095755.375,7.751394271850586,568.0,86.0,13105.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
29.94,7.446789264678955,7.971240043640137,1.1913803815841677,0.3199988603591919,75.71839904785156,208932012032.0,2122573184.0,-1.0,616897536.0,1138681.5,7.751394271850586,568.0,86.0,13105.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.01,7.446789264678955,7.971240043640137,1.1913803815841677,0.3199988603591919,75.71839904785156,208932012032.0,2122573184.0,-1.0,616897536.0,1138681.5,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.04,7.557868003845215,8.118077278137207,1.2144775390625,0.3286084830760956,73.465087890625,213318500352.0,2150496000.0,-1.0,648733888.0,1192298.75,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.14,7.095568656921387,8.024888038635254,1.1756075620651243,0.3085966110229492,79.0076904296875,205066797056.0,2096552192.0,-1.0,591286528.0,1100240.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.24,7.180686473846436,8.07000732421875,1.1950645446777344,0.3183516561985016,73.07048034667969,200400519168.0,2037640320.0,-1.0,589443008.0,1092067.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.34,7.0713605880737305,8.044480323791504,1.2023608684539795,0.3240037560462951,71.68011474609375,207861088256.0,2122758784.0,-1.0,616462720.0,1137844.75,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.44,8.020025253295898,8.051473617553711,1.2116676568984983,0.3343693912029266,69.20834350585938,213410463744.0,2143191168.0,-1.0,647844224.0,1190342.5,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.54,7.015541076660156,8.066264152526855,1.1698840856552124,0.3075466454029083,73.195068359375,206709293056.0,2112563072.0,-1.0,591054016.0,1099860.125,0.0090239336714148,387.0,41.0,11671.0,2.0,36.55293273925781,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.55,7.015541076660156,8.066264152526855,1.1698840856552124,0.3075466454029083,73.195068359375,206709293056.0,2112563072.0,-1.0,591054016.0,1099860.125,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.64,7.408238410949707,8.021207809448242,1.1900746822357178,0.3133710026741028,62.0863037109375,200405286912.0,2037160064.0,-1.0,590928000.0,1094954.0,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.74,7.013988494873047,8.063186645507812,1.1796756982803345,0.3120178878307342,77.04417419433594,204735479808.0,2090921856.0,-1.0,591436288.0,1098856.125,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.77,7.013988494873047,8.063186645507812,1.1796756982803345,0.3120178878307342,77.04417419433594,204735479808.0,2090921856.0,-1.0,591436288.0,1098856.125,7.744217395782471,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.84,7.880636215209961,8.018171310424805,1.2310832738876345,0.3428676128387451,67.35004425048828,211582713856.0,2128831872.0,-1.0,649687808.0,1192732.625,7.744217395782471,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,54.0,52.0,55.0,28.0,30.0,30.0,72.0,456.0,2.0,75.23214817047119,0.7040100693702698,2736.0,5.0,70.0,2.161876678466797
30.87,7.880636215209961,8.018171310424805,1.2310832738876345,0.3428676128387451,67.35004425048828,211582713856.0,2128831872.0,-1.0,649687808.0,1192732.625,7.713045120239258,568.0,86.0,13105.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
30.94,7.367712020874023,8.05052375793457,1.185773491859436,0.3177809715270996,74.82111358642578,210183880704.0,2138876928.0,-1.0,616111424.0,1142375.375,7.713045120239258,568.0,86.0,13105.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.01,7.367712020874023,8.05052375793457,1.185773491859436,0.3177809715270996,74.82111358642578,210183880704.0,2138876928.0,-1.0,616111424.0,1142375.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.04,7.177811145782471,8.034507751464844,1.1859397888183594,0.3248912394046783,61.35562896728516,203109154816.0,2071032960.0,-1.0,591406720.0,1098140.25,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.14,7.163429260253906,8.060762405395508,1.184091091156006,0.3035594224929809,72.24037170410156,202846535680.0,2066888704.0,-1.0,591356864.0,1097676.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.24,7.52577018737793,7.993704319000244,1.229814052581787,0.3196819722652435,63.20505142211914,209447043072.0,2125545856.0,-1.0,643444544.0,1183190.0,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.34,7.756235122680664,8.095142364501953,1.202418088912964,0.3451824188232422,61.91985321044922,209192157184.0,2103100032.0,-1.0,621654784.0,1144339.875,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.44,7.084843635559082,8.00965404510498,1.1616019010543823,0.3076961934566498,61.91985321044922,208429711360.0,2138108672.0,-1.0,591727680.0,1104100.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.45,7.084843635559082,8.00965404510498,1.1616019010543823,0.3076961934566498,66.97423553466797,208429711360.0,2138108672.0,-1.0,591727680.0,1104100.375,0.0090239336714148,387.0,41.0,11671.0,2.0,36.03229522705078,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.55,7.206177711486816,8.080292701721191,1.1973342895507812,0.3289671838283539,65.87828826904297,200719368192.0,2040381184.0,-1.0,591052480.0,1095820.125,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.65,7.513514518737793,7.971029758453369,1.1948037147521973,0.3222794532775879,64.56945037841797,208875175936.0,2123931008.0,-1.0,616544256.0,1137310.125,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.75,7.659842491149902,8.09960651397705,1.2220685482025146,0.3223423957824707,70.27345275878906,212260601856.0,2136609920.0,-1.0,648173376.0,1190127.75,7.185734748840332,263.0,48.0,7855.0,1.0,28.747562408447266,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.77,7.659842491149902,8.09960651397705,1.2220685482025146,0.3223423957824707,70.27345275878906,212260601856.0,2136609920.0,-1.0,648173376.0,1190127.75,7.741229057312012,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.85,7.047026634216309,8.022216796875,1.1639471054077148,0.2947065532207489,60.72753143310547,207764750336.0,2129258112.0,-1.0,591836864.0,1102706.375,7.741229057312012,106.0,2.0,6330.0,1.0,28.747562408447266,3163.0,1651.0,3.0,51.0,51.0,54.0,22.0,32.0,24.0,72.0,456.0,2.0,75.22101998329163,0.7040100693702698,2736.0,5.0,70.0,2.163196563720703
31.87,7.047026634216309,8.022216796875,1.1639471054077148,0.2947065532207489,60.72753143310547,207764750336.0,2129258112.0,-1.0,591836864.0,1102706.375,7.747020721435547,568.0,86.0,13105.0,2.0,35.548492431640625,3163.0,1651.0,3.0,62.0,62.0,65.0,28.0,29.0,27.0,72.0,456.0,2.0,75.21895170211792,0.7040100693702698,2736.0,5.0,70.0,2.1643524169921875
