Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
14.29,69.94413757324219,30.06403923034668,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.21588897705078,27.086780548095703,81.02107747395833,22.82764498392741,97.89601135253906,2.1039881706237797,0.453559547662735,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7341489195823669,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1427869952.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5846690.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18132141681.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.3,69.94413757324219,30.06403923034668,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.21588897705078,27.086780548095703,81.02107747395833,22.82764498392741,97.89601135253906,2.1039881706237797,0.453559547662735,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7341489195823669,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1427869952.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5846690.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18151620453.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.31,69.94413757324219,30.06403923034668,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.21588897705078,27.086780548095703,81.02107747395833,22.82764498392741,97.89601135253906,2.1039881706237797,0.453559547662735,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7341489195823669,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1427869952.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5846690.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18171444577.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.32,69.94413757324219,30.06403923034668,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.21588897705078,27.086780548095703,81.02107747395833,22.82764498392741,97.89601135253906,2.1039881706237797,0.453559547662735,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7341489195823669,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1427869952.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5846690.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15088865641.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.33,69.94413757324219,30.06403923034668,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.21588897705078,27.086780548095703,81.02107747395833,22.82764498392741,97.89601135253906,2.1039881706237797,0.453559547662735,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7341489195823669,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1427869952.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5846690.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15174606728.5,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.34,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15193679696.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.35,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15217503701.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.36,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15235646252.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.38,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15254776737.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.39,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15274363756.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.4,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15294360145.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.42,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15123569401.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.43,69.94284057617188,30.033618927001957,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.552244186401367,26.5047607421875,81.02107747395833,22.82764498392741,97.91605377197266,2.0839500427246094,0.3473931550979614,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7276314496994019,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1429104640.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716035.5,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18230620169.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.44,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18230620169.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.45,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,18246834656.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.46,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.153547465801239,105.0,2.0,6330.0,1.0,27.778169631958008,3707.0,15335088362.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,2.0,3.7789947986602783
14.47,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,1.0,2.7228000164031982,3707.0,15355801365.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,75.0,3.7789947986602783
14.48,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,1.0,2.7228000164031982,3707.0,18276676422.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,75.0,3.7789947986602783
14.49,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,1.0,2.7228000164031982,3707.0,18293493172.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,75.0,3.7789947986602783
14.5,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,1.0,2.7228000164031982,3707.0,18311524561.0,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,75.0,3.7789947986602783
14.52,69.8995361328125,30.09273147583008,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,21.406883239746094,26.92723846435547,81.02107747395833,22.82764498392741,97.91305541992188,2.0869412422180176,0.371285080909729,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.7528167366981506,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1426739456.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,5716974.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,1.0,2.7228000164031982,3707.0,16361705631.666666,1920.0,4.0,81.0,83.0,80.0,73.0,67.0,68.0,90.0,456.0,2.0,46.70209288597107,0.8171117305755615,3196.0,2.0,75.0,3.7789947986602783
