Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
26.93,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,28058495498.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
26.94,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,28071876580.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
26.95,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,29799947507.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
26.96,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,28098769907.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
26.98,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,27845311625.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
26.99,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,6.641998291015625,1465.0,949.0,14032.0,2.0,38.23562240600586,2337.0,29822811997.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.6464370489120483,3196.0,64.0,4.081606388092041
27.01,17.285694122314453,6.101480007171631,0.2346315383911132,30.23489189147949,-1.0,2598257920.0,-1.0,-1.0,5385090.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28132743381.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.04,16.420183181762695,6.100507736206055,0.2982633709907532,23.376014709472656,-1.0,2563552256.0,-1.0,-1.0,5842176.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,27613194814.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.05,16.420183181762695,6.100507736206055,0.2982633709907532,23.376014709472656,-1.0,2563552256.0,-1.0,-1.0,5842176.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29017507992.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.06,16.420183181762695,6.100507736206055,0.2982633709907532,23.376014709472656,-1.0,2563552256.0,-1.0,-1.0,5842176.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29893515057.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.09,16.420183181762695,6.100507736206055,0.2982633709907532,23.376014709472656,-1.0,2563552256.0,-1.0,-1.0,5842176.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28599145633.333332,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.12,16.420183181762695,6.100507736206055,0.2982633709907532,23.376014709472656,-1.0,2563552256.0,-1.0,-1.0,5842176.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29943912107.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.14,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28231943114.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.15,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29963917006.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.16,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28244435097.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.17,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28259823864.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.21,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28284683877.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.22,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,27772988604.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.23,16.463132858276367,6.071534156799316,0.2723057866096496,27.07612991333008,-1.0,2513896192.0,-1.0,-1.0,5095439.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,30016743041.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.24,15.866147994995115,6.086108684539795,0.2542227506637573,33.7996940612793,-1.0,2626036992.0,-1.0,-1.0,5254405.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,30016743041.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.25,15.866147994995115,6.086108684539795,0.2542227506637573,33.7996940612793,-1.0,2626036992.0,-1.0,-1.0,5254405.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,27793120358.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.27,15.866147994995115,6.086108684539795,0.2542227506637573,33.7996940612793,-1.0,2626036992.0,-1.0,-1.0,5254405.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28313294906.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.3,15.866147994995115,6.086108684539795,0.2542227506637573,33.7996940612793,-1.0,2626036992.0,-1.0,-1.0,5254405.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,27849535946.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.31,15.866147994995115,6.086108684539795,0.2542227506637573,33.7996940612793,-1.0,2626036992.0,-1.0,-1.0,5254405.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,30074397752.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.34,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28366328919.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.35,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,30106104283.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.37,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28379660475.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.38,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28390072766.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.39,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28402031837.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.41,17.718265533447266,6.056760787963867,0.2793511152267456,30.34615707397461,-1.0,2621249024.0,-1.0,-1.0,5804538.0,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,27942672517.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.44,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28433663222.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.45,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29074856288.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.46,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28456284280.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.48,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28234412829.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.51,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,28484549548.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.53,16.98398780822754,5.726059436798096,0.2901373207569122,28.26329040527344,-1.0,2581073664.0,-1.0,-1.0,5653164.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29378355028.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.54,16.50420379638672,5.655349254608154,0.2834821045398712,29.62029838562012,-1.0,2541815040.0,-1.0,-1.0,5816337.5,34.10519027709961,381.0,43.0,11687.0,4.0,24.590456008911133,3573.0,29378355028.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.56,16.50420379638672,5.655349254608154,0.2834821045398712,29.62029838562012,-1.0,2541815040.0,-1.0,-1.0,5816337.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28274355118.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.59,16.50420379638672,5.655349254608154,0.2834821045398712,29.62029838562012,-1.0,2541815040.0,-1.0,-1.0,5816337.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28528610430.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.63,16.50420379638672,5.655349254608154,0.2834821045398712,29.62029838562012,-1.0,2541815040.0,-1.0,-1.0,5816337.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,29212475414.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.64,16.415027618408203,5.677398681640625,0.3232257068157196,29.329761505126957,-1.0,2571385344.0,-1.0,-1.0,5487647.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,29212475414.5,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.66,16.415027618408203,5.677398681640625,0.3232257068157196,29.329761505126957,-1.0,2571385344.0,-1.0,-1.0,5487647.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28119612131.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.67,16.415027618408203,5.677398681640625,0.3232257068157196,29.329761505126957,-1.0,2571385344.0,-1.0,-1.0,5487647.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28571848260.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.69,16.415027618408203,5.677398681640625,0.3232257068157196,29.329761505126957,-1.0,2571385344.0,-1.0,-1.0,5487647.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,29469074256.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.7,16.415027618408203,5.677398681640625,0.3232257068157196,29.329761505126957,-1.0,2571385344.0,-1.0,-1.0,5487647.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28588103983.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.74,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28603914929.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.76,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,30403494208.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.77,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28613237476.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.78,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.630235195159912,266.0,48.0,7872.0,1.0,22.722400665283203,3573.0,28189669601.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.79,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28620573661.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.8,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28627129430.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.81,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28635001759.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.83,17.460613250732422,5.645802974700928,0.300531804561615,35.18351745605469,-1.0,2633605120.0,-1.0,-1.0,5919167.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28205382544.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.84,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28643999098.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.85,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28652451636.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.86,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,29346641747.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.87,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28661645408.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.88,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,28243120240.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.89,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.5689191818237305,107.0,2.0,6330.0,1.0,22.722400665283203,3573.0,30487563968.0,1920.0,3.0,79.0,78.0,92.0,27.0,28.0,25.0,72.0,545.0,3.0,84.29845571517944,0.5613572001457214,3196.0,63.0,4.0772905349731445
27.91,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,28259259046.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
27.93,16.980865478515625,5.679774284362793,0.2602787017822265,30.122432708740234,-1.0,2621087488.0,-1.0,-1.0,5631498.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,28278933006.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
27.94,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,30509020451.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
27.95,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,28704893243.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
27.98,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,29625693296.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
27.99,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,6.524810791015625,1465.0,949.0,14032.0,2.0,37.75402069091797,2337.0,28313173977.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.6454439759254456,3196.0,63.0,4.091512680053711
28.01,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,28313173977.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.03,16.389768600463867,5.895252227783203,0.2563935220241546,35.01734924316406,-1.0,2544346624.0,-1.0,-1.0,5796487.5,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,28742202179.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.04,15.849690437316896,6.102850437164307,0.2107410877943039,30.62407112121582,-1.0,2542502400.0,-1.0,-1.0,4772012.0,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,30563753333.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.05,15.849690437316896,6.102850437164307,0.2107410877943039,30.62407112121582,-1.0,2542502400.0,-1.0,-1.0,4772012.0,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,28751692570.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.07,15.849690437316896,6.102850437164307,0.2107410877943039,30.62407112121582,-1.0,2542502400.0,-1.0,-1.0,4772012.0,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,30588287936.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.08,15.849690437316896,6.102850437164307,0.2107410877943039,30.62407112121582,-1.0,2542502400.0,-1.0,-1.0,4772012.0,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,28562829626.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
28.1,15.849690437316896,6.102850437164307,0.2107410877943039,30.62407112121582,-1.0,2542502400.0,-1.0,-1.0,4772012.0,38.89796829223633,381.0,43.0,11687.0,4.0,19.74835586547852,3573.0,30615485386.0,1920.0,3.0,85.0,86.0,94.0,34.0,31.0,36.0,72.0,545.0,3.0,84.98691320419312,0.648996114730835,3196.0,64.0,4.097765922546387
