Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.15,24.753211212158202,14.877829360961915,0.5026017189025879,0.7742537260055542,14.582914352416992,28.51812744140625,33.134526062011716,0.023411033116281017,10.660211944580078,9.208422088623047,29.344891357421876,8.228012466430664,0.42876967787742615,18.82597122192383,62.223428344726564,171.00574951171876,0.3883893728256226,0.13275883197784422,2.9232311248779292,0.061340072325297756,545059084.8,1.1135919570922852,-1.0,36530166169.6,64032174899.2,4042340556.8,72588594380.8,1292545689.6,72.31536102294922,545000000.0,0.10088656246662138,4966825.8,49.953687395368306,553391616.0,8958482.4,645247.4,465085043.2,0.41270573139190675,0.3621853172779083,-1.0,32742397.6,4733397.4,948488542.459375,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.16,19.555926005045574,13.640719095865885,0.495346466700236,0.5443174677590529,32.759724934895836,24.294897158940632,23.86658787727356,0.046875385489935646,7.809793154398601,7.967511177062988,25.16266433397929,7.114549584686756,0.3627538780371348,19.956045468648274,66.82663472493489,140.7755381266276,0.4547070264816284,0.12718017399311066,2.7862775325775146,15.864437023798622,544913866.6666666,1.0084344546000164,-1.0,42469988934.666664,73197483349.33333,4944190976.0,84012924828.0,1419705122.8333333,58.848974108695984,545000000.0,0.0870041772723198,11635340.333333334,158.17654164632162,772872645.3333334,20178552.5,1801575.3541666667,597744106.6666666,0.34634135166804,0.24796661734580994,-1.0,62929554.0,11290517.0,1000890587.4492188,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.17,20.128876368204754,13.20445696512858,0.495346466700236,0.6240858634312948,17.043190638224285,23.153308868408203,26.77973810831706,0.0411955149223407,8.762353897094727,7.319247881571452,24.011547088623047,7.018344879150391,0.24207777778307596,16.123053232828777,48.65466562906901,104.43171691894531,0.3435807426770528,0.12939741214116415,2.0727363427480063,15.864437023798622,544969429.3333334,0.9903755187988281,-1.0,41973656234.666664,72692312746.66667,4756504746.666667,83076319914.66667,1412117674.6666667,75.96432971954346,545000000.0,0.09226415554682414,9404557.666666666,158.17654164632162,713738517.3333334,18520931.333333332,1736523.5833333333,593611178.6666666,0.34888293345769245,0.22331814964612326,-1.0,54333325.333333336,9707980.0,919123530.3984375,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.18,12.7842755317688,12.60152006149292,0.495346466700236,0.36111634969711304,13.777667045593262,16.662643909454346,18.128960609436035,0.03610221948474645,6.125879764556885,6.55704665184021,17.66971206665039,5.667417287826538,0.37031328678131104,12.4589524269104,34.80693244934082,54.63005352020264,0.2705524265766144,0.11332360282540321,1.1753514409065247,15.864437023798622,544991200.0,0.8535085916519165,-1.0,16944048128.0,28820183552.0,2130602560.0,33484742656.0,540623744.0,80.09594357013702,545000000.0,0.06765086576342583,5375677.75,158.17654164632162,297823136.0,11123919.5,827586.53125,243191192.0,0.26894502341747284,0.18312304466962814,-1.0,27229204.0,5820269.75,321231217.4550781,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.105634212493896,15.249682426452637,54.6912727355957,15.971304893493652,0.6484341807663441,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,15.864437023798622,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,169831239680.0,2915787968.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,0.7799612283706665,0.9348981603980063,-1.0,91754146.0,15429359.0,2184972543.9726562,1.051327109336853,379.0,41.0,11670.0,7.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.27,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.105634212493896,15.249682426452637,54.6912727355957,15.971304893493652,0.6484341807663441,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,15.864437023798622,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,169831239680.0,2915787968.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,0.7799612283706665,0.9348981603980063,-1.0,91754146.0,15429359.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.3,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.30160522460937,23.433015823364254,54.6912727355957,15.971304893493652,1.0555717945098877,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.7156070470809937,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1254425088.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1341440512.0,91754146.0,8935004.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.41,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.69342994689941,22.884944915771484,54.6912727355957,15.971304893493652,0.8412129282951355,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5754208564758301,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1249688448.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1335211648.0,91754146.0,8897082.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.51,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,23.27447891235352,23.307907104492188,54.6912727355957,15.971304893493652,0.9050357937812804,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5981276631355286,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1357454080.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1479171840.0,91754146.0,9842496.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.61,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.61545753479004,22.92129898071289,54.6912727355957,15.971304893493652,0.8685581088066101,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6342393159866333,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1334744960.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1414999808.0,91754146.0,9475758.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.71,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.897846221923828,23.532968521118164,54.6912727355957,15.971304893493652,0.9515967965126038,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6348928213119507,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1255676928.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1342978816.0,91754146.0,8947865.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.81,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.501651763916016,23.43842315673828,54.6912727355957,15.971304893493652,0.952517569065094,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6965943574905396,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1255528320.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1364829952.0,91754146.0,9144843.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
0.91,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.01702690124512,22.90265846252441,54.6912727355957,15.971304893493652,0.8903812170028687,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.569543719291687,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1305041664.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1396177664.0,91754146.0,9312631.0,2184972543.9726562,0.3807704448699951,103.0,2.0,6330.0,1.0,17.855379104614258,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
1.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.01702690124512,22.90265846252441,54.6912727355957,15.971304893493652,0.8903812170028687,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.569543719291687,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1305041664.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1396177664.0,91754146.0,9312631.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
1.01,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.971036911010746,23.44525909423828,54.6912727355957,15.971304893493652,0.956736147403717,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6101119518280029,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1385143936.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1474428928.0,91754146.0,9800517.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
1.11,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.08679962158203,22.999656677246094,54.6912727355957,15.971304893493652,0.7977718710899353,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,21.907777786254883,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1256477184.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1365574016.0,91754146.0,9152314.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,54.0,50.0,54.0,32.0,52.0,50.0,72.0,545.0,2.0,19.243447482585907,2736.0,53.0,2.2193491458892822
1.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.08679962158203,22.999656677246094,54.6912727355957,15.971304893493652,0.7977718710899353,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,21.907777786254883,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1256477184.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1365574016.0,91754146.0,9152314.0,2184972543.9726562,1.1264896392822266,379.0,41.0,11670.0,7.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.21,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.07342338562012,23.540563583374023,54.6912727355957,15.971304893493652,0.9030165076255798,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,27.917457580566406,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1255565184.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1321654400.0,91754146.0,8754601.0,2184972543.9726562,1.1264896392822266,379.0,41.0,11670.0,7.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.27,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.07342338562012,23.540563583374023,54.6912727355957,15.971304893493652,0.9030165076255798,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,27.917457580566406,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1255565184.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1321654400.0,91754146.0,8754601.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.31,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.70056533813477,22.890682220458984,54.6912727355957,15.971304893493652,0.8623881936073303,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6392804980278015,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1256195840.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1365345536.0,91754146.0,9147642.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.41,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.87166976928711,23.16069602966309,54.6912727355957,15.971304893493652,0.860030472278595,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6047855019569397,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1387061248.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1481404416.0,91754146.0,9855319.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.51,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.91598320007324,23.01189994812012,54.6912727355957,15.971304893493652,0.8954820036888123,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,29.83919334411621,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1302821760.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1389151744.0,91754146.0,9259550.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.61,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.76977157592773,23.34906768798828,54.6912727355957,15.971304893493652,0.9741160869598388,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6275299191474915,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1254175616.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1341857536.0,91754146.0,8941905.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.71,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,21.41387939453125,22.99895668029785,54.6912727355957,15.971304893493652,0.8699300289154053,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6208240389823914,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1252678400.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1361908352.0,91754146.0,9127293.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.81,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.300220489501957,23.27378273010254,54.6912727355957,15.971304893493652,0.8972153067588806,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,30.115705490112305,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1306884480.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1445824640.0,91754146.0,9728840.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
1.91,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,23.26841926574707,23.04780960083008,54.6912727355957,15.971304893493652,0.8955138325691223,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,15.672423362731934,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1381212416.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1424545280.0,91754146.0,9385794.0,2184972543.9726562,0.3766214847564697,103.0,2.0,6330.0,1.0,17.974876403808594,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
2.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,23.26841926574707,23.04780960083008,54.6912727355957,15.971304893493652,0.8955138325691223,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,15.672423362731934,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1381212416.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1424545280.0,91754146.0,9385794.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
2.01,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.75117301940918,23.47242927551269,54.6912727355957,15.971304893493652,0.9122973680496216,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.6110057234764099,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1254429056.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1342698368.0,91754146.0,8946535.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
2.11,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.409276962280277,22.967994689941406,54.6912727355957,15.971304893493652,0.9253366589546204,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,26.952524185180664,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1254918144.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1365059328.0,91754146.0,9147132.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2268.0,2361.0,3.0,63.0,64.0,68.0,39.0,59.0,60.0,72.0,545.0,2.0,19.10136640071869,2736.0,56.0,2.196140766143799
2.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,22.409276962280277,22.967994689941406,54.6912727355957,15.971304893493652,0.9253366589546204,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,26.952524185180664,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1254918144.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,1365059328.0,91754146.0,9147132.0,2184972543.9726562,1.3172714710235596,379.0,41.0,11670.0,7.0,17.8292236328125,2268.0,2361.0,3.0,66.0,64.0,74.0,36.0,56.0,42.0,72.0,545.0,2.0,19.11882162094116,2736.0,56.0,2.1972033977508545
