Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.11,18.33236881664821,24.749740600585938,0.2431774820600237,11.19482091494969,41.01940590994699,30.585256542478287,0.6074365036828178,8.401097842625209,11.944958550589424,32.8143880707877,10.15693088727338,38.29629298618862,33.13227925981794,0.3993429009403502,-1.0,95.99180058070591,123.3837650844029,2.1039432116917203,0.2694666513374874,81.0809234891619,0.1494393859590803,544927259.4285715,1.7950167655944824,3.494025617837906,-1.0,76848936082.28572,5199076132.571428,-1.0,1361397024.0,37.992555746010375,545000000.0,0.12278270295688085,8565199.792061942,97.2250235421317,730917741.8571428,15285432.283482144,1918308.263392857,567347853.7142857,0.4829495974949428,0.5070816235882896,1395139657.142857,57431736.0,8394949.284598215,943066325.3549107,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.12,24.336586543491908,18.98247746058873,0.2431774820600237,0.8316587209701538,30.526678357805526,35.61933142798288,0.07093254829357777,10.295148304530553,11.729399817330497,34.77049139567784,9.73116107072149,40.67900957380022,16.463847466877528,0.42694540534700665,-1.0,87.2925055367606,123.37350027901786,0.5566094773156303,0.18342641847474234,3.6841485840933665,0.06132661019052777,544967177.1428572,1.5650263513837541,3.050186433962413,-1.0,87704062244.57143,6364486509.714286,-1.0,1505931446.857143,53.41526045118059,545000000.0,0.11611894624573844,10293802.57142857,99.93099975585938,864664211.4107143,19268914.64285714,1979456.0,687839981.7142857,0.4529385907309396,0.4051167964935303,1761358674.2857144,68554338.28571428,10481120.785714285,1051967318.5825893,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.13,25.897781372070312,16.003922053745814,1.3203327315194267,1.0034303324563163,29.897416251046316,37.17971229553223,0.0777699273811387,9.530251639229911,11.209283828735352,37.44361468723842,9.587299425687108,41.99322073800223,29.43535041809082,0.2294325879109757,-1.0,87.14273943219867,209.04434204101562,0.54653295488762,0.14709845611027308,3.8251907484872,0.1793485369001116,545125421.7142857,1.4006586415427071,3.1098459788731168,-1.0,70793570011.42857,4878556050.285714,-1.0,1261416704.0,41.14467099734715,545000000.0,0.11202847106116155,6596172.482142857,94.14832850864956,642393136.0,10735073.358537946,1170312.5982142857,497196713.14285713,0.43964909655707224,0.45305378096444265,974580653.7142857,40458300.0,6000488.50139509,1008784057.3459822,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.14,19.53199005126953,13.801343282063803,1.3203327315194267,12.424045205116272,42.90218416849772,29.641194701194763,0.002357679884880767,7.84422492980957,9.072446823120117,27.131964127222698,7.388862123092014,31.84451166788737,34.82215436299642,0.4955624168117841,-1.0,108.04081598917644,105.54385884602864,2.297448625167211,0.12525545557339987,131.23733519972302,0.13030176361401877,544773056.0,1.1644057035446167,2.4269607613484063,-1.0,73945619114.66667,5025277098.666667,-1.0,1306363733.3333333,42.140378177165985,545000000.0,0.08502903580665588,8406842.560791016,58.92101033528646,673930087.6666666,14643438.826822916,1590294.8958333333,515743744.0,0.3496307333310445,0.3160468439261119,1372705136.0,58879610.10546875,8204120.501953125,920810480.9101562,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.15,24.92729459490095,17.929848262241908,1.3203327315194267,0.8541445391518729,29.86670466831752,35.594797883714946,0.053642474114894846,9.832152775355748,11.441608701433454,34.806438650403706,9.478885646377291,40.9566890171596,16.186167785099574,0.46944671869277954,-1.0,87.2803955078125,134.39256504603796,0.5441439492361886,0.17031790528978621,3.737265041896275,0.18086837019239152,544967725.7142857,1.5057037217276437,3.0399221863065446,-1.0,102262248009.14285,7127244214.857142,-1.0,1794881682.2857144,53.67284195763724,545000000.0,0.11505828159196033,10484025.285714285,92.53888811383929,913059019.4285715,19290079.35714286,2067138.125,750655378.2857143,0.4488236393247332,0.4014119676181248,1763566436.5714285,69817454.28571428,10443487.0,1272781902.4754465,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.16,33.67552730015346,23.46146556309291,0.4569647567612784,1.1820868253707886,16.36910275050572,40.94316373552595,0.06655469979159531,11.410712787083217,15.270227704729352,45.138475690569194,12.532425471714564,54.72953578404018,2.413320881979806,0.33734034427574705,-1.0,109.74560546875,214.53877476283483,0.5118111542293003,0.2267087016786848,4.906469685690744,0.061373616967882426,544958628.5714285,1.990591083254133,4.874137810298374,-1.0,97677520310.85715,6798307401.142858,-1.0,1715069074.2857144,55.644533566066194,545000000.0,0.15354813209601811,8912672.035714285,47.011810302734375,879031076.5714285,17580631.35714286,1613820.3214285714,715760932.5714285,0.5978341443198067,0.806968697479793,1598897197.7142856,62217676.0,9194767.910714285,1217151738.6450894,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.17,25.11774662562779,17.73097882952009,14.5355886391231,0.8613431453704834,29.846111297607422,35.14035081863403,0.019826638844928555,8.963219233921595,11.497460501534599,35.00590317589896,9.487611813204628,55.24510192871094,16.18346949986049,0.21378990369183673,-1.0,87.20403725760323,1483.1732003348213,0.9719640527452741,0.16976046987942287,3.740800040108817,8.667667950902667,544952438.8571428,2.295776060649327,3.0369011717183247,-1.0,107839092443.42857,7507044066.285714,-1.0,1892883641.142857,43.88604116439819,545000000.0,0.15721461602619716,11234958.834612165,208.77647181919642,998356802.9285715,20515849.07533482,2376526.75,791195190.8571428,0.47614842653274536,0.40107437542506624,1875820882.2857144,74724092.0,11159288.43247768,1357132762.049107,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.18,29.089736938476562,20.916128158569336,0.0278154487411181,1.2248686452706654,26.316993077596027,43.20152942339579,0.02178871134916938,12.02461051940918,13.310302098592123,41.36548217137655,11.376208543777466,47.93944549560547,18.727220972379047,0.433391531308492,-1.0,119.55257161458333,192.42496236165366,0.6710560023784637,0.19867900013923645,5.13299036026001,0.10309657454490662,544871413.3333334,1.756536642710368,4.879681825637817,-1.0,114933825536.0,7965298858.666667,-1.0,2020767786.6666667,46.28144399325053,545000000.0,0.13432574768861133,11689678.166666666,102.52466837565105,1055259701.3333334,21284075.333333332,2279518.0416666665,843036181.3333334,0.5236396193504333,0.7227254807949066,1956863530.6666667,77641568.0,11563336.0,1438625708.3177083,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.19,25.311263493129186,17.54549244471959,0.18423807621002197,0.8783271653311593,29.766984394618444,28.818016733442033,0.09140385368040627,7.497433228152139,11.275841576712471,34.81210899353027,9.429346908416067,40.92000252859933,16.222854920795985,0.5532751477190426,-1.0,87.20979309082031,135.49124581473214,0.5389767204012189,0.16858530470303126,3.7305281502859935,7.967158419745309,544900013.7142857,1.481900419507708,3.0370679753167287,-1.0,98868197083.42857,6882709967.5,-1.0,1736383693.7142856,43.36443311827524,545000000.0,0.16300030265535628,10314328.285714285,194.17902047293526,917532177.1785715,18845303.461356025,1956890.7142857143,725774573.7142857,0.45121353013174875,0.40107505662100656,1722141485.7142856,68377224.0,10249692.889927456,1252746345.627232,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.2,24.81877681187221,18.038366045270646,0.18423807621002197,0.8649364880153111,29.873021262032644,28.596160684313094,0.03662706562317906,8.712464877537318,9.686275209699359,34.83729321616037,9.487828348364149,40.95287431989397,16.189983980996267,0.26765865087509155,-1.0,87.15413992745536,135.07622855050224,0.5448263883590698,0.16946289794785635,3.757268496922084,8.942056247166224,544918198.8571428,1.4981750079563685,3.034672345433916,-1.0,97996528493.71428,6828406198.857142,-1.0,1727394194.2857144,53.5889059816088,545000000.0,0.11715729747499738,10320616.285714285,188.85799734933036,1362328980.5714285,18703285.92857143,2070600.0,1155663451.4285715,0.4487662485667637,0.4007285663059779,1712707136.0,68579687.42857143,10218511.142857144,1270276590.044643,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.21,24.76205280848912,18.37970679146903,0.048590630292892456,0.7764532566070557,18.967742919921875,21.980063847133092,0.39766318457467215,6.568618638174875,11.065458297729492,32.88699558803013,9.370188576834542,40.118600027901785,2.738543680735997,0.29593739339283537,-1.0,69.9009530203683,125.33011300223214,0.43672774519239155,0.18056244083813258,2.9242700849260603,11.298760720661708,544891072.0,1.5253422941480363,2.7605248178754533,-1.0,81881867410.28572,5802291200.0,-1.0,1418254409.142857,63.923092705862864,545000000.0,0.11881471957479205,9413931.0,267.5778547014509,793734582.8571428,17587411.42857143,1680125.25,620853394.2857143,0.45403335775647846,0.365209766796657,1603329170.2857144,63910603.428571425,9586768.42857143,948933024.4352678,1.1091055870056152,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.22,68.20816040039062,27.0535888671875,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.921140670776367,26.951570510864254,79.65408325195312,17.853092193603516,100.0,2.738543680735997,0.0136838424950838,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,11.298760720661708,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,-1.0,1205620864.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.9924538731575012,0.365209766796657,1603329170.2857144,63910603.428571425,12166.443359375,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.34,59.16972351074219,40.83027648925781,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.875934600830078,26.086631774902344,79.65408325195312,17.853092193603516,94.6944808959961,5.305517196655273,0.4755109548568725,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,32.574668884277344,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124101787648.0,1609546368.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475847721099854,0.365209766796657,1597376640.0,63910603.428571425,9518973.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.44,59.15216064453125,40.84783935546875,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.97248077392578,25.4199333190918,79.65408325195312,17.853092193603516,94.71937561035156,5.280620574951172,0.4877016246318817,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,32.34395980834961,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124054724608.0,1609757312.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047576665878296,0.365209766796657,1596692992.0,63910603.428571425,9517906.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.54,59.16256713867188,40.837432861328125,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,15.020672798156738,25.539234161376957,79.65408325195312,17.853092193603516,94.41815185546876,5.581845283508301,0.5526361465454102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,31.145713806152344,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124130074624.0,1610876416.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047574520111084,0.365209766796657,1630455552.0,63910603.428571425,9815430.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.64,59.20025253295898,40.799747467041016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.586065292358398,25.888206481933597,79.65408325195312,17.853092193603516,93.8711166381836,6.1288838386535645,0.5377604961395264,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,29.807981491088867,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124275400704.0,1612187776.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047603964805603,0.365209766796657,1698605056.0,63910603.428571425,10418027.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.74,59.180419921875,40.819580078125,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.978269577026367,25.46748161315918,79.65408325195312,17.853092193603516,93.85254669189452,6.147454738616943,0.6555392146110535,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,31.826122283935547,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124408184832.0,1614719616.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475826263427734,0.365209766796657,1700255616.0,63910603.428571425,10424003.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.84,59.20258712768555,40.79741287231445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.29482650756836,25.91324615478516,79.65408325195312,17.853092193603516,93.87006378173828,6.12993860244751,0.6304837465286255,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.703140258789062,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124364333056.0,1613372160.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0476053953170776,0.365209766796657,1700169472.0,63910603.428571425,10429128.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
0.94,59.15657043457031,40.84342956542969,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.675048828125,25.441390991210938,79.65408325195312,17.853092193603516,93.87287902832033,6.127121925354004,0.6255782842636108,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.51861000061035,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124327157760.0,1613393664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475534200668335,0.365209766796657,1699710080.0,63910603.428571425,10423966.0,1437024640.0,1.0724321603775024,435.0,39.0,11667.0,6.0,21.530004501342773,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
1.0,59.15657043457031,40.84342956542969,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.675048828125,25.441390991210938,79.65408325195312,17.853092193603516,93.87287902832033,6.127121925354004,0.6255782842636108,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.51861000061035,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124327157760.0,1613393664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475534200668335,0.365209766796657,1699710080.0,63910603.428571425,10423966.0,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
1.01,59.15657043457031,40.84342956542969,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.675048828125,25.441390991210938,79.65408325195312,17.853092193603516,93.87287902832033,6.127121925354004,0.6255782842636108,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.51861000061035,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124327157760.0,1613393664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475534200668335,0.365209766796657,1699710080.0,63910603.428571425,10423966.0,1437024640.0,1.0052047967910769,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
1.04,59.12432098388672,40.87567901611328,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,15.208847999572754,25.47372817993164,79.65408325195312,17.853092193603516,93.84762573242188,6.152370452880859,0.6540462374687195,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.78795623779297,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124327886848.0,1613007744.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047521948814392,0.365209766796657,1700353152.0,63910603.428571425,10423526.0,1437024640.0,1.0052047967910769,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
1.14,59.113868713378906,40.88613128662109,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.679441452026367,25.909496307373047,79.65408325195312,17.853092193603516,93.8623046875,6.137697219848633,0.6201783418655396,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,28.212078094482425,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124179955712.0,1609887616.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475244522094729,0.365209766796657,1698761472.0,63910603.428571425,10419133.0,1437024640.0,1.0052047967910769,116.0,2.0,6330.0,1.0,22.83596611022949,2402.0,2361.0,3.0,42.0,38.0,46.0,50.0,27.0,36.0,90.0,545.0,2.0,33.73657464981079,3196.0,3.0,2.511676788330078
1.22,59.113868713378906,40.88613128662109,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.679441452026367,25.909496307373047,79.65408325195312,17.853092193603516,93.8623046875,6.137697219848633,0.6201783418655396,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,28.212078094482425,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124179955712.0,1609887616.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475244522094729,0.365209766796657,1698761472.0,63910603.428571425,10419133.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
1.24,59.05857849121094,40.94142150878906,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.953015327453612,25.54786491394043,79.65408325195312,17.853092193603516,93.8502960205078,6.149703025817871,0.5488607287406921,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,29.41753578186035,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124152102912.0,1609880320.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0474880933761597,0.365209766796657,1698614016.0,63910603.428571425,10417917.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
1.35,59.065223693847656,40.93477630615234,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,15.087223052978516,25.994007110595703,79.65408325195312,17.853092193603516,93.84798431396484,6.152013778686523,0.5612615942955017,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,27.49839782714844,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,130040315904.0,1685199872.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475002527236938,0.365209766796657,1779591296.0,63910603.428571425,10911192.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
1.45,59.04054641723633,40.95945358276367,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.89324951171875,25.562849044799805,79.65408325195312,17.853092193603516,93.8536148071289,6.146388530731201,0.5635351538658142,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,30.10443878173828,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124059107328.0,1608448000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047475814819336,0.365209766796657,1697732864.0,63910603.428571425,10410462.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
1.55,59.054473876953125,40.94552612304688,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,15.285574913024902,25.59728240966797,79.65408325195312,17.853092193603516,93.86512756347656,6.134873867034912,0.5741530656814575,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,27.366708755493164,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124143706112.0,1609719424.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.047484040260315,0.365209766796657,1698550144.0,63910603.428571425,10414109.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
1.65,59.09700775146485,40.90299224853516,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,14.78664779663086,26.131366729736328,79.65408325195312,17.853092193603516,93.82042694091795,6.179575443267822,0.6263823509216309,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,29.77788734436035,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,124179832832.0,1609665664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.0475187301635742,0.365209766796657,1698430848.0,63910603.428571425,10415530.0,1437024640.0,1.0649850368499756,435.0,39.0,11667.0,6.0,24.19881248474121,2402.0,2361.0,3.0,49.0,49.0,61.0,57.0,43.0,41.0,90.0,545.0,2.0,34.08842980861664,3196.0,6.0,2.516925573348999
