Time (s),% Nearest Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
12.85,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,16350394124.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.86,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,16373981594.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.87,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,17134430301.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.88,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18086976530.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.89,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18111708535.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.9,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18137979649.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.91,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.03745460510254,33.32304763793945,98.21817016601562,1.781833291053772,2.9100871086120605,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133971640320.0,693752704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642075200.0,78378934.0,1181103.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18165278918.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.92,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18165278918.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.93,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18193468599.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.94,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18222056738.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.95,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18250993999.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.96,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18280131423.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.98,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18309356455.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
12.99,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18338658985.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.0,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18368011076.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.01,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.038623809814453,33.27974319458008,98.22012329101562,1.7798738479614258,2.924816131591797,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133908193280.0,693424128.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641771136.0,78378934.0,1180544.25,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18397381497.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.02,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18397381497.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.03,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18426767251.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.04,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18456155875.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.05,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,18485560297.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.06,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,16270397277.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.07,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,16291493214.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
13.08,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.86305046081543,34.16559982299805,98.2115478515625,1.788454532623291,3.0063564777374268,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,6.565003395080566,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133985615872.0,693090368.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,642142208.0,78378934.0,1180868.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,16320452796.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
