Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
30.33,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27292094145.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.35,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27760235578.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.36,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27310578953.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.38,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27778126249.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.39,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27791123675.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.4,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30094591719.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.42,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30337846165.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.44,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27346322361.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.45,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,32884958956.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.47,50.45569610595703,49.54430389404297,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.552315711975098,8.049649238586426,52.12540468147823,19.303168296813965,0.3083459436893463,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,56.977783203125,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242968756224.0,2572203520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4536387324333191,0.4673967957496643,594983808.0,59958257.735491075,1148542.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30132156190.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.48,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27823708375.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.52,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27839630728.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.53,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30157549707.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.54,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27847219071.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.56,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30401995968.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.57,50.433082580566406,49.5669174194336,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.707452774047852,8.030052185058594,52.12540468147823,19.303168296813965,0.3107759952545166,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.249637603759766,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,242771918848.0,2570047744.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4542171359062195,0.4673967957496643,595185024.0,59958257.735491075,1153120.25,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27399633612.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.58,50.44756317138672,49.55243682861328,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.762790203094482,8.044605255126953,52.12540468147823,19.303168296813965,0.3196975290775299,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,64.30626678466797,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,251557363712.0,2658475520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.458237886428833,0.4673967957496643,620891264.0,59958257.735491075,1193317.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30413933147.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.6,50.44756317138672,49.55243682861328,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.762790203094482,8.044605255126953,52.12540468147823,19.303168296813965,0.3196975290775299,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,64.30626678466797,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,251557363712.0,2658475520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.458237886428833,0.4673967957496643,620891264.0,59958257.735491075,1193317.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27414736060.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.62,50.44756317138672,49.55243682861328,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.762790203094482,8.044605255126953,52.12540468147823,19.303168296813965,0.3196975290775299,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,64.30626678466797,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,251557363712.0,2658475520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.458237886428833,0.4673967957496643,620891264.0,59958257.735491075,1193317.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27431347617.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.64,50.44756317138672,49.55243682861328,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.762790203094482,8.044605255126953,52.12540468147823,19.303168296813965,0.3196975290775299,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,64.30626678466797,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,251557363712.0,2658475520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.458237886428833,0.4673967957496643,620891264.0,59958257.735491075,1193317.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30434917373.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.65,50.44756317138672,49.55243682861328,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.762790203094482,8.044605255126953,52.12540468147823,19.303168296813965,0.3196975290775299,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,64.30626678466797,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,251557363712.0,2658475520.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.458237886428833,0.4673967957496643,620891264.0,59958257.735491075,1193317.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27450660932.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
