Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.24,71.08113861083984,28.91886138916016,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,20.6097412109375,28.157381057739254,80.30695343017578,23.22185516357422,96.04491424560548,3.8986406326293945,0.5876004099845886,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7609491348266602,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1796153856.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.033684253692627,1.128622055053711,-1.0,78090008.0,8348703.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6923316097.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.25,71.08113861083984,28.91886138916016,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,20.6097412109375,28.157381057739254,80.30695343017578,23.22185516357422,96.04491424560548,3.8986406326293945,0.5876004099845886,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7609491348266602,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1796153856.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.033684253692627,1.128622055053711,-1.0,78090008.0,8348703.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6954060648.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.26,71.08113861083984,28.91886138916016,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,20.6097412109375,28.157381057739254,80.30695343017578,23.22185516357422,96.04491424560548,3.8986406326293945,0.5876004099845886,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7609491348266602,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1796153856.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.033684253692627,1.128622055053711,-1.0,78090008.0,8348703.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6951684745.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.27,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6973431234.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.28,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6713351748.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.29,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6455086289.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.3,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7010499386.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.31,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7037253535.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.32,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7045935617.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.34,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7072558213.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.35,70.58638763427734,29.41361427307129,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,21.06666374206543,28.43548011779785,80.30695343017578,23.22185516357422,96.04491424560548,3.557713508605957,0.5556821823120117,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,24.49792861938477,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2060384000.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.1033674478530884,1.128622055053711,-1.0,78090008.0,9218078.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7123514153.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.37,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7156808135.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.39,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6679693129.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.41,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6707432323.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.42,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6735702727.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.43,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6758869544.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.45,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7326140687.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.46,68.48654174804688,31.51346015930176,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.449857711791992,31.71807861328125,80.30695343017578,23.22185516357422,96.04491424560548,2.3342440128326416,0.2691882848739624,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.7500078082084656,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1383869312.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.58186936378479,1.128622055053711,-1.0,78090008.0,4950049.5,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7302752965.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.47,68.50273895263672,31.517728805541992,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.259950637817383,32.49887466430664,80.30695343017578,23.22185516357422,96.04491424560548,2.411510944366455,0.2956970632076263,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.6633108258247375,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1470509824.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.5015074014663696,1.128622055053711,-1.0,78090008.0,5456425.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,6839850602.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.48,68.50273895263672,31.517728805541992,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.259950637817383,32.49887466430664,80.30695343017578,23.22185516357422,96.04491424560548,2.411510944366455,0.2956970632076263,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.6633108258247375,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1470509824.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.5015074014663696,1.128622055053711,-1.0,78090008.0,5456425.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7333509883.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.5,68.50273895263672,31.517728805541992,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.259950637817383,32.49887466430664,80.30695343017578,23.22185516357422,96.04491424560548,2.411510944366455,0.2956970632076263,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.6633108258247375,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1470509824.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.5015074014663696,1.128622055053711,-1.0,78090008.0,5456425.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7367082844.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.51,68.50273895263672,31.517728805541992,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.259950637817383,32.49887466430664,80.30695343017578,23.22185516357422,96.04491424560548,2.411510944366455,0.2956970632076263,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.6633108258247375,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1470509824.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.5015074014663696,1.128622055053711,-1.0,78090008.0,5456425.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7398859803.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
7.52,68.50273895263672,31.517728805541992,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,23.259950637817383,32.49887466430664,80.30695343017578,23.22185516357422,96.04491424560548,2.411510944366455,0.2956970632076263,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,0.6633108258247375,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1470509824.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,1.5015074014663696,1.128622055053711,-1.0,78090008.0,5456425.0,2005666304.0,0.408394992351532,107.0,2.0,6332.0,1.0,3.62391209602356,2556.0,7429578719.0,1920.0,3.0,57.0,56.0,59.0,45.0,64.0,30.0,72.0,545.0,2.0,19.910088181495667,0.1869789958000183,2736.0,3.0,91.0,2.2688112258911133
