Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
10.91,0.4017922282218933,144.0,2.0,6661.0,1.0,27.31743812561035,3121.0,8738003725.0,1920.0,4.0,61.0,59.0,58.0,37.0,53.0,70.0,90.0,545.0,2.0,37.07064986228943,2736.0,3.0,3.308789014816284
10.92,0.4017922282218933,144.0,2.0,6661.0,1.0,27.31743812561035,3121.0,8760581032.0,1920.0,4.0,61.0,59.0,58.0,37.0,53.0,70.0,90.0,545.0,2.0,37.07064986228943,2736.0,3.0,3.308789014816284
10.93,0.4017922282218933,144.0,2.0,6661.0,1.0,27.31743812561035,3121.0,12154108036.0,1920.0,4.0,61.0,59.0,58.0,37.0,53.0,70.0,90.0,545.0,2.0,37.07064986228943,2736.0,3.0,3.308789014816284
10.96,0.4017922282218933,144.0,2.0,6661.0,1.0,27.31743812561035,3121.0,8832706051.0,1920.0,4.0,61.0,59.0,58.0,37.0,53.0,70.0,90.0,545.0,2.0,37.07064986228943,2736.0,3.0,3.308789014816284
10.99,0.4017922282218933,144.0,2.0,6661.0,1.0,27.31743812561035,3121.0,12226693138.0,1920.0,4.0,61.0,59.0,58.0,37.0,53.0,70.0,90.0,545.0,2.0,37.07064986228943,2736.0,3.0,3.308789014816284
11.0,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12250919583.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.01,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12276820097.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.02,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8915581962.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.03,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12303867183.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.04,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12327263387.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.05,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12352619522.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.06,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12379642768.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.08,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8753699529.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.1,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8802326495.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.11,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8828018158.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.12,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12451516384.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.13,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12474310833.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.14,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12498641743.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.15,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12524666201.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.17,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,11930758784.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.19,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,12579675884.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.2,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,10852538362.5,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.22,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8908057583.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.23,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8935798376.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.24,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8964230357.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.25,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,8992989620.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.27,0.4000049531459808,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,9022028505.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.28,2523.318359375,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,9051235524.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.29,2523.318359375,1077.0,451.0,12214.0,1.0,26.42694091796875,3121.0,9137555389.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.3,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12664066848.5,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.31,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12688067323.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.32,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9109895043.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.34,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9144268194.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.35,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9176182883.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.36,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9207071213.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.38,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9237346749.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.39,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9208634786.333334,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.41,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9297078518.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.42,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9324475026.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.43,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9352529143.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.44,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9381155973.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.45,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12750086941.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.46,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12772663180.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.47,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12797385658.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.48,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9216598192.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.49,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,11116868202.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.5,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12846563834.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.51,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12871494782.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.52,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9438694336.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.53,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9245917597.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.54,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9464226082.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.55,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9491605410.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.57,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9283473319.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.59,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9423122903.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.6,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9542208222.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.61,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12913798426.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.62,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9566152348.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.63,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12932891682.5,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.64,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9592398709.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.65,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9619767590.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.66,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9647776842.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.67,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12958129722.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.68,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,11324924610.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.69,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12989239139.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.71,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13018394192.5,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.73,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13050715790.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.74,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13074825814.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.75,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9408706558.333334,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.76,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9571564469.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.78,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13100232457.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.79,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13124059126.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.81,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13148992932.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.82,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13175306507.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.84,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9749993178.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.85,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9772602841.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.86,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9794142922.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.87,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9817733536.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.88,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9477949927.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.89,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,12585749355.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.9,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9487836408.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.91,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,9502027731.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.94,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,11373598814.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.95,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13242832058.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.96,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13265900537.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.97,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13291050598.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.98,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13317591558.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
11.99,0.3641940951347351,144.0,2.0,6661.0,1.0,26.42694091796875,3121.0,13345081088.0,1920.0,3.0,63.0,63.0,62.0,48.0,44.0,68.0,90.0,545.0,2.0,36.48218214511871,2736.0,3.0,3.301328420639038
12.0,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,13345081088.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.01,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,15450274557.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.02,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9894088175.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.03,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9914437921.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.05,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,15514724588.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.06,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9937737713.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.07,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9962318236.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.08,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9986256986.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.1,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,13400011682.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.11,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,13428351784.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.12,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,9725014166.666666,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.13,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,10029051788.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
12.14,0.3642926216125488,1077.0,451.0,12214.0,1.0,24.119327545166016,3121.0,10048145627.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,3.0,3.294041633605957
