Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
29.65,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.907724380493164,8.040133476257324,98.9430923461914,1.0569082498550415,0.3232600390911102,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,67.1408462524414,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242748735488.0,2547251200.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,619350080.0,155539885.33333334,1181600.5,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,27495416165.333332,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,72.0,2.167290210723877
29.69,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.907724380493164,8.040133476257324,98.9430923461914,1.0569082498550415,0.3232600390911102,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,67.1408462524414,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242748735488.0,2547251200.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,619350080.0,155539885.33333334,1181600.5,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,27495416165.333332,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.7,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.907724380493164,8.040133476257324,98.9430923461914,1.0569082498550415,0.3232600390911102,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,67.1408462524414,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242748735488.0,2547251200.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,619350080.0,155539885.33333334,1181600.5,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,22305374693.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.71,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,22305374693.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.73,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30732803205.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.74,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,22321830649.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.75,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29553184491.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.76,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30740872701.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.77,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26542524434.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.79,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.707296848297119,8.093292236328125,98.94879150390624,1.0512059926986694,0.2972546815872192,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.19658660888672,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235928633344.0,2481810432.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594057920.0,155539885.33333334,1136270.25,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30162496465.5,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.81,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30762932963.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.82,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29590143844.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.83,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30771036914.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.86,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30778934343.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.88,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30785945246.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.89,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26002366469.5,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.9,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.704001426696777,8.046120643615723,98.9471206665039,1.0528780221939087,0.2894423604011535,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,77.17971801757812,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,236905136128.0,2494591744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594040896.0,155539885.33333334,1137846.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30801026178.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.91,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30801026178.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.93,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30820760815.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.94,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29671842682.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.95,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30831582800.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.98,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,22430733554.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
29.99,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.119894981384277,8.08793830871582,98.88768768310548,1.1123089790344238,0.3189769089221954,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,84.47422790527344,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,240357113856.0,2504637952.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,652398528.0,155539885.33333334,1229350.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30842584124.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.01,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30850981943.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.02,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29721066192.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.03,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26654532066.5,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.04,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30867072717.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.05,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29741236645.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
30.08,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.0965118408203125,8.065437316894531,98.94184112548828,1.0581625699996948,0.3091729283332824,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,79.21590423583984,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,242539986944.0,2529013504.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,618211264.0,155539885.33333334,1172724.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30321937088.0,1651.0,3.0,65.0,64.0,70.0,27.0,30.0,37.0,72.0,456.0,2.0,80.85208535194397,0.4547440111637115,2736.0,15.0,2.167290210723877
