Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
24.79,25.816885811941965,49.5413703918457,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.200023174285889,8.109609603881836,99.10086822509766,0.899135172367096,0.2695220708847046,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,71.3038558959961,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,319769935872.0,3490697984.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3667179048061371,0.5081520463739123,657707072.0,62709576.0,1311128.125,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
24.89,25.816885811941965,49.58612823486328,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.98374605178833,8.040145874023438,99.115234375,0.884765088558197,0.2651142477989197,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,79.40283966064453,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,302311440384.0,3319076096.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3515900373458862,0.5081520463739123,601078592.0,62709576.0,1223796.375,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
24.99,25.816885811941965,49.54542541503906,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.755945682525635,8.118034362792969,99.1435775756836,0.8564226627349854,0.2546902000904083,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,87.0951919555664,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,313690521600.0,3460624384.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3372066915035248,0.5081520463739123,602192448.0,62709576.0,1233557.25,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
25.0,25.816885811941965,49.54542541503906,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.755945682525635,8.118034362792969,99.1435775756836,0.8564226627349854,0.2546902000904083,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,87.0951919555664,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,313690521600.0,3460624384.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3372066915035248,0.5081520463739123,602192448.0,62709576.0,1233557.25,148494.91015625,9.699678421020508,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
25.09,25.816885811941965,49.557220458984375,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.904143810272217,8.099050521850586,99.1171417236328,0.8828607797622681,0.2734096646308899,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,73.31172943115234,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,313604898816.0,3452658688.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3431482911109924,0.5081520463739123,627045504.0,62709576.0,1267539.375,148494.91015625,9.699678421020508,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
25.19,25.816885811941965,49.573219299316406,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.530212879180908,8.09445571899414,99.090576171875,0.9094240665435792,0.2830997705459595,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,80.2767562866211,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,313140051968.0,3395642880.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3860525488853454,0.5081520463739123,657266304.0,62709576.0,1309382.75,148494.91015625,9.699678421020508,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
25.29,25.816885811941965,49.531158447265625,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.86275577545166,8.098489761352539,99.1370620727539,0.8629416227340698,0.2525519430637359,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,74.15562438964844,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,308727939072.0,3397929728.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3440264761447906,0.5081520463739123,601583360.0,62709576.0,1227963.375,148494.91015625,9.699678421020508,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,58.0,60.0,59.0,29.0,40.0,32.0,72.0,456.0,2.0,83.52789282798767,3196.0,2.0,15.0,2.1696617603302
25.36,25.816885811941965,49.531158447265625,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.86275577545166,8.098489761352539,99.1370620727539,0.8629416227340698,0.2525519430637359,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,74.15562438964844,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,308727939072.0,3397929728.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3440264761447906,0.5081520463739123,601583360.0,62709576.0,1227963.375,148494.91015625,10.188034057617188,1434.0,948.0,14002.0,2.0,39.84437942504883,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.39,25.816885811941965,49.57373809814453,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.887820720672607,8.012439727783203,99.13404083251952,0.8659554719924927,0.2512730062007904,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,76.65998077392578,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,309546582016.0,3409496064.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3424386084079742,0.5081520463739123,601737984.0,62709576.0,1227314.25,148494.91015625,10.188034057617188,1434.0,948.0,14002.0,2.0,39.84437942504883,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.4,25.816885811941965,49.57373809814453,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.887820720672607,8.012439727783203,99.13404083251952,0.8659554719924927,0.2512730062007904,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,76.65998077392578,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,309546582016.0,3409496064.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3424386084079742,0.5081520463739123,601737984.0,62709576.0,1227314.25,148494.91015625,0.0026295813731849,441.0,64.0,11735.0,2.0,39.84437942504883,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,70.0,2.1689672470092773
25.49,25.816885811941965,49.535789489746094,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.9104180335998535,8.053613662719727,99.1247100830078,0.8752930760383606,0.2623449265956878,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,67.02822875976562,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,304499654656.0,3345274624.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3488510251045227,0.5081520463739123,600520448.0,62709576.0,1209487.125,148494.91015625,0.0026295813731849,441.0,64.0,11735.0,2.0,39.84437942504883,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,70.0,2.1689672470092773
25.5,25.816885811941965,49.535789489746094,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.9104180335998535,8.053613662719727,99.1247100830078,0.8752930760383606,0.2623449265956878,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,67.02822875976562,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,304499654656.0,3345274624.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3488510251045227,0.5081520463739123,600520448.0,62709576.0,1209487.125,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.59,25.816885811941965,49.586570739746094,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.656195163726807,8.066474914550781,99.05342864990234,0.9465739130973816,0.3053921461105346,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,71.24987030029297,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,299857313792.0,3239769088.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3962723016738891,0.5081520463739123,657614144.0,62709576.0,1292896.75,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.69,25.816885811941965,49.52317810058594,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.139256000518799,8.094708442687988,99.0885009765625,0.9115003943443298,0.2807984352111816,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,71.7620620727539,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,298153476096.0,3246336768.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3740131556987762,0.5081520463739123,623164992.0,62709576.0,1240203.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.79,25.816885811941965,49.57778930664063,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.0050950050354,8.067765235900879,99.10809326171876,0.8919036984443665,0.2609110474586487,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,70.25092315673828,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,294469500928.0,3222304512.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3611065149307251,0.5081520463739123,597913088.0,62709576.0,1201014.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.89,25.816885811941965,49.551300048828125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,5.941503524780273,8.068695068359375,99.1026840209961,0.8973155617713928,0.2619571089744568,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,71.83706665039062,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,297334702080.0,3255416832.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.3583909571170807,0.5081520463739123,600469376.0,62709576.0,1210382.75,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
25.99,25.816885811941965,49.60547637939453,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.62405252456665,7.995788097381592,99.009521484375,0.9904794096946716,0.3060760200023651,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,69.4802017211914,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,284657123328.0,3064295936.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4064620733261108,0.5081520463739123,657043648.0,62709576.0,1286250.375,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
26.0,25.816885811941965,49.60547637939453,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.62405252456665,7.995788097381592,99.009521484375,0.9904794096946716,0.3060760200023651,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,69.4802017211914,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,284657123328.0,3064295936.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4064620733261108,0.5081520463739123,657043648.0,62709576.0,1286250.375,148494.91015625,10.14139461517334,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
26.09,25.816885811941965,49.50992584228516,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.751425266265869,8.052401542663574,99.0019760131836,0.9980275630950928,0.2825178205966949,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,64.74617004394531,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,267028103168.0,2837049600.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.441866397857666,0.5081520463739123,621711936.0,62709576.0,1217088.5,148494.91015625,10.14139461517334,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
26.19,25.816885811941965,49.5849723815918,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.529046535491943,8.060545921325684,98.98606872558594,1.013931393623352,0.2924398183822632,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,79.85826873779297,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,252624994304.0,2692646144.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4331563115119934,0.5081520463739123,596335232.0,62709576.0,1167649.625,148494.91015625,10.14139461517334,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
26.29,25.816885811941965,49.53443908691406,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.323455810546875,8.099837303161621,99.01573181152344,0.984268844127655,0.2785151302814483,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,74.18960571289062,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,262743113728.0,2818870528.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4136042594909668,0.5081520463739123,596985728.0,62709576.0,1172941.625,148494.91015625,10.14139461517334,102.0,2.0,6330.0,1.0,24.303001403808597,2170.0,2361.0,3.0,55.0,57.0,58.0,30.0,30.0,34.0,72.0,456.0,2.0,89.39296007156372,3196.0,2.0,15.0,2.1689672470092773
26.36,25.816885811941965,49.53443908691406,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.323455810546875,8.099837303161621,99.01573181152344,0.984268844127655,0.2785151302814483,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,74.18960571289062,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,262743113728.0,2818870528.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4136042594909668,0.5081520463739123,596985728.0,62709576.0,1172941.625,148494.91015625,9.492879867553713,1434.0,948.0,14002.0,2.0,39.64685821533203,2170.0,2361.0,3.0,56.0,61.0,59.0,23.0,30.0,30.0,72.0,456.0,2.0,88.95057439804077,2736.0,2.0,15.0,2.169286727905273
26.39,25.816885811941965,49.58015060424805,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,6.680262088775635,8.017189979553223,98.99772644042967,1.002276062965393,0.3017675876617431,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,81.4963150024414,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,267519836160.0,2859048704.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,0.4262787401676178,0.5081520463739123,623198848.0,62709576.0,1220065.5,148494.91015625,9.492879867553713,1434.0,948.0,14002.0,2.0,39.64685821533203,2170.0,2361.0,3.0,56.0,61.0,59.0,23.0,30.0,30.0,72.0,456.0,2.0,88.95057439804077,2736.0,2.0,15.0,2.169286727905273
