Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
2.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.577241897583008,1.0023094415664673,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.7688167095184326,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9035425.0,1438602619.4713542,0.3021526634693146,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,52.0,49.0,54.0,42.0,31.0,46.0,72.0,545.0,2.0,18.39063316583633,2736.0,1.0,91.0,2.2011306285858154
2.6,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.67079162597656,1.0481078624725342,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.7327403426170349,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9542590.0,1438602619.4713542,0.3021526634693146,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,52.0,49.0,54.0,42.0,31.0,46.0,72.0,545.0,2.0,18.39063316583633,2736.0,1.0,91.0,2.2011306285858154
2.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.67079162597656,1.0481078624725342,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.7327403426170349,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9542590.0,1438602619.4713542,1.611164927482605,1205.0,459.0,12264.0,7.0,17.033309936523438,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,60.0,2.2146477699279785
2.7,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.488420486450195,1.026789665222168,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,14.85027313232422,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8801824.0,1438602619.4713542,1.611164927482605,1205.0,459.0,12264.0,7.0,17.033309936523438,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,60.0,2.2146477699279785
2.74,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.488420486450195,1.026789665222168,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,14.85027313232422,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8801824.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
2.8,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.88879776000977,0.96937894821167,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6440463662147522,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8747447.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
2.9,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.569679260253903,1.0363075733184814,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6211135387420654,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8748049.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.0,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.96786499023437,0.9848774075508118,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6734092831611633,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9646515.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.1,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.099992752075195,0.9470689296722412,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,15.713382720947266,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9069877.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.652563095092773,0.982339084148407,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6582308411598206,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8640273.0,1438602619.4713542,1.611164927482605,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.652563095092773,0.982339084148407,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6582308411598206,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8640273.0,1438602619.4713542,0.2926664352416992,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.0686149597168,0.9529817700386048,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6693800091743469,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8848268.0,1438602619.4713542,0.2926664352416992,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.887237548828125,1.0368062257766724,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.5773792266845703,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9017449.0,1438602619.4713542,0.2926664352416992,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.17478370666504,0.995946168899536,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,17.90152931213379,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9580570.0,1438602619.4713542,0.2926664352416992,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.6,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.49423217773437,0.9233893156051636,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6119526624679565,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8749638.0,1438602619.4713542,0.2926664352416992,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,49.0,50.0,50.0,31.0,32.0,41.0,72.0,545.0,2.0,18.38907152414322,2736.0,1.0,91.0,2.2146477699279785
3.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.49423217773437,0.9233893156051636,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6119526624679565,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8749638.0,1438602619.4713542,0.4777912497520447,1205.0,459.0,12264.0,7.0,17.27469253540039,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,59.0,2.204088926315308
3.7,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.65157699584961,0.9938311576843262,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6182964444160461,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8756063.0,1438602619.4713542,0.4777912497520447,1205.0,459.0,12264.0,7.0,17.27469253540039,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,59.0,2.204088926315308
3.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.65157699584961,0.9938311576843262,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6182964444160461,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8756063.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
3.8,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.00056266784668,0.966185450553894,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6838587522506714,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8751466.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
3.9,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.806812286376957,1.0485131740570068,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.5798345804214478,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9560127.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.0,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.778474807739254,0.998341143131256,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6064322590827942,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9063778.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.1,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,24.24490547180176,0.9812143445014954,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6422078609466553,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8752359.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.59407997131348,1.0005249977111816,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,27.343828201293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8755091.0,1438602619.4713542,0.4777912497520447,248.0,49.0,7848.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.59407997131348,1.0005249977111816,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,27.343828201293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8755091.0,1438602619.4713542,0.3039579391479492,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,24.14191436767578,0.971763014793396,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6431563496589661,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9562645.0,1438602619.4713542,0.3039579391479492,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.812957763671875,1.072194218635559,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6036689281463623,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,9057313.0,1438602619.4713542,0.3039579391479492,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.51,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.84393882751465,0.9827619194984436,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6165192723274231,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8749349.0,1438602619.4713542,0.3039579391479492,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
4.61,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.337953567504883,0.9253760576248168,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.6091938018798828,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,8748593.0,1438602619.4713542,0.3039579391479492,101.0,2.0,6330.0,1.0,21.892169952392575,2655.0,1920.0,3.0,50.0,48.0,54.0,29.0,25.0,50.0,72.0,545.0,2.0,18.43655258417129,2736.0,1.0,91.0,2.204088926315308
