Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.29,59.5765266418457,0.26432544844491146,6.173847743443081,0.0781807473727635,3.6968435559953963,0.820760863167899,0.06272324068205697,-1.0,22.98976571219308,36.93489292689732,0.15606789929526194,0.07203125953674316,0.9064624650137766,0.26117529613631113,544998948.5714285,-1.0,0.9617626326424735,-1.0,22273472219.42857,-1.0,-1.0,370993261.71428573,89.15150942121234,545000000.0,0.042154158864702494,2607391.1428571427,99.25609043666294,239032356.57142857,5531742.285714285,541460.7142857143,199057718.85714287,-1.0,0.1333710466112409,477583250.28571427,18074474.285714287,2848510.5714285714,197440033.78794643,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.3,59.5765266418457,0.9567894355526992,28.738425118582594,0.035158907196351445,10.305452619280134,16.434052671704972,0.6848217234281557,-1.0,91.33781215122768,173.737060546875,0.47915929555892944,0.15235629677772522,8.800141879490443,0.111196083681924,544958198.8571428,-1.0,3.4238563690866743,-1.0,72288787309.71428,-1.0,-1.0,1404205202.2857144,55.77514917509897,545000000.0,0.11111936398914882,9611033.357142856,48.92542375837053,690944212.5714285,16930809.0,1541592.294642857,554407817.1428572,-1.0,0.526908108166286,1401909668.5714285,52980086.85714286,9341611.857142856,1033304069.0825893,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.31,59.5765266418457,1.258002723966326,20.779545375279017,0.04266522379059874,14.281667709350586,4.600228650229318,1.1121002238776003,-1.0,113.21063450404576,255.07715061732702,0.7363391944340297,0.23456387860434397,3.7118474074772427,0.061353244951793125,544987483.4285715,-1.0,4.6924921444484164,-1.0,99602362953.14285,-1.0,-1.0,1869802823.142857,44.10457335199629,545000000.0,0.15133380038397654,11486198.4140625,53.269705636160715,972055360.0,22636129.78794643,1789129.169642857,793869449.1428572,-1.0,0.787388265132904,1872215690.642857,68508414.38727678,11877656.669642856,1293377353.3482144,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.32,59.5765266418457,0.5045714037758964,12.978087833949498,0.04205621193562233,6.967541558401925,1.5428966794695174,0.23917090892791748,-1.0,44.52151707240513,89.96734183175224,0.29402772017887663,0.11432754567691258,1.7649908065795898,0.061353244951793125,544998537.1428572,-1.0,1.8053505761282784,-1.0,71665298870.85715,-1.0,-1.0,1334352237.7142856,79.0255982535226,545000000.0,0.07870265415736606,8190331.142857143,53.269705636160715,676050633.1428572,16134150.285714285,1634573.4285714286,565037202.2857143,-1.0,0.22227227687835693,1355427913.142857,50716851.428571425,8451456.285714285,890162318.5825893,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.33,59.5765266418457,0.2797281060900007,6.601117270333426,0.0021299996546336572,3.731548309326172,0.7817070143563407,0.33752965927124023,-1.0,20.675419398716517,44.004708426339285,0.14781766278403147,0.05574035218783787,0.7630101612636021,0.061353244951793125,544973769.1428572,-1.0,0.8686774117606026,-1.0,23862329344.0,-1.0,-1.0,459670966.85714287,75.74838558265141,545000000.0,0.03610570515905107,2821398.0,53.269705636160715,230361790.89285713,5551456.571428572,447858.5,193769526.85714287,-1.0,0.11770642655236381,440265910.85714287,15592547.42857143,2919367.1428571427,330833459.85714287,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.34,59.5765266418457,1.143229876245771,23.65770939418248,0.08256518308605465,10.635488782610212,16.39575375829424,0.624369145504066,-1.0,95.46650695800781,165.71182904924666,0.5880632996559143,0.17061252679143632,4.9894755227225165,0.061353244951793125,544998006.8571428,-1.0,4.017724854605539,-1.0,93795818349.71428,-1.0,-1.0,1761618578.2857144,56.47902924673898,545000000.0,0.11447465419769286,10961326.92857143,53.269705636160715,892800533.7142857,21642354.85714286,2076744.0357142857,747078582.8571428,-1.0,0.5262300968170166,1785522121.142857,65518266.28571428,11349057.285714285,1203633831.125,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.35,59.5765266418457,1.1775092056819372,22.30506134033203,0.3494606145790645,14.691109521048409,4.534234319414411,0.7555364524679524,-1.0,97.42696925571987,177.30596160888672,0.580990867955344,0.2729453572205135,4.39681475503104,0.061353244951793125,545008713.1428572,-1.0,4.243439606257847,-1.0,98106276132.57143,-1.0,-1.0,1843479958.857143,56.981519426618306,545000000.0,0.15680376546723498,11241888.714285715,53.269705636160715,931784438.8571428,22133125.42857143,2164911.8571428573,780133421.7142857,-1.0,0.6079228264944894,1833707977.142857,67831256.0,11607400.42857143,1257050184.609375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.36,59.5765266418457,0.25630373986704014,21.899880000523158,0.1174575686454773,4.9997356959751675,16.13332802908761,0.21898723287241798,-1.0,40.02632168361119,109.15443583897182,0.5424249172210693,0.13782973800386703,1.8185596125466483,0.17095395922660828,544955849.1428572,-1.0,0.8169209786823818,-1.0,4697001398.857142,-1.0,-1.0,61550666.571428575,59.07036282335009,545000000.0,0.040241015808922906,3596047.7836216516,102.7607421875,137000725.14285713,6089660.83203125,492453.3660714286,62316082.28571428,-1.0,0.0787595340183803,486043369.0089286,19199645.93582589,3598368.8459821427,38969566.48660714,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.37,59.5765266418457,0.9627526657921927,14.379783630371094,0.03384661634585686,10.356896264212471,2.02826874596732,0.601698270865849,-1.0,75.20958818708148,172.02306038992745,0.40269153458731516,0.16186254790851048,4.059338637760708,0.17095395922660828,545000530.2857143,-1.0,3.3159872463771274,-1.0,93498057874.28572,-1.0,-1.0,1780102619.4285715,69.41840853009906,545000000.0,0.11433603082384382,9281032.57142857,102.7607421875,856752877.7142857,17690350.14285714,1902185.0357142857,721680512.0,-1.0,0.4968962328774588,1497173339.4285715,55873369.14285714,9298746.92857143,1253467801.3236606,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.38,59.5765266418457,1.0600861757993698,19.19942569732666,0.17101795109920204,12.620956897735596,3.338724821805954,0.6488568894565105,-1.0,84.87603378295898,161.5697364807129,0.4991380348801613,0.2110786736011505,4.237395524978638,0.17095395922660828,544986624.0,-1.0,3.671179234981537,-1.0,84905646080.0,-1.0,-1.0,1594700208.0,62.39569652080536,545000000.0,0.13698788732290265,9795612.0,102.7607421875,807572544.0,19293426.0,1889311.625,675879888.0,-1.0,0.5229195915162563,1596287120.0,59073796.0,10118222.3125,1088134930.2949219,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.39,59.5765266418457,1.0131486994879586,14.637274060930524,0.07167231238314084,10.554049355643135,2.476997903415135,0.37584391449178967,-1.0,77.10865347726005,153.9258030482701,0.4099847844668797,0.17883398703166417,3.9327999523707797,0.17095395922660828,545039899.4285715,-1.0,3.3787362234933034,-1.0,69753274368.0,-1.0,-1.0,1297020598.857143,68.4468639918736,545000000.0,0.11911171674728394,7972214.0,102.7607421875,658243364.5714285,15725384.42857143,1745685.142857143,551079926.8571428,-1.0,0.4925863572529384,1322090614.857143,48966393.14285714,8235171.321428572,864690311.84375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.4,59.5765266418457,0.2820131608418056,6.598641531808036,0.001373694677438043,2.3344364166259766,0.7833174296787807,0.29218023163931717,-1.0,20.65242658342634,44.58041817801338,0.1479846579687936,0.05500912240573337,0.7548249789646694,0.17095395922660828,544980352.0,-1.0,0.8676815032958984,-1.0,26051065563.42857,-1.0,-1.0,509242441.14285713,90.92128317696708,545000000.0,0.03753328323364257,3081616.8571428573,102.7607421875,694075757.7142857,6067105.714285715,566308.7857142857,637837458.2857143,-1.0,0.11755441767828805,480879030.85714287,16866993.14285714,3192224.0,391266408.984375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.41,59.5765266418457,1.232863528387887,20.708472660609655,0.07211021493588174,14.19360842023577,3.0837982211794173,0.8332210204430989,-1.0,96.13926696777344,208.97908891950334,0.5154019892215728,0.21801947270120894,3.8411503519330705,0.17095395922660828,545000192.0,-1.0,4.32853821345738,-1.0,97891844096.0,-1.0,-1.0,1837318948.5714285,58.91048513139997,545000000.0,0.15024535357952118,11282654.5,102.7607421875,930541979.4285715,22219572.32142857,2364209.0535714286,779264749.7142857,-1.0,0.6965549843651908,1839292347.4285715,67854787.85714285,11651815.410714285,1248689529.622768,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.42,59.5765266418457,0.9768252803811005,28.473515101841517,0.04685991397127508,10.496514184134346,14.520115988595146,0.5939428806304932,-1.0,91.04204559326172,201.3445565359933,0.5103932278496879,0.16724959867341177,4.783810956137521,0.28054856402533396,544939766.8571428,-1.0,3.3946721936975206,-1.0,87078577298.28572,-1.0,-1.0,1661543198.857143,54.88573735100882,545000000.0,0.11376553348132543,10587811.214285715,86.15098571777344,871288685.7142857,18968055.42857143,2169123.6428571427,683091236.5714285,-1.0,0.5128487689154488,1605486290.2857144,62664488.571428575,10396623.357142856,1188578195.09375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.43,59.5765266418457,0.20546954018729074,7.809496198381697,0.012191690504550929,3.7658203669956754,1.1891313280378069,0.19286986759730748,-1.0,20.682305472237722,27.243966238839285,0.1536081177847726,0.07290726048605782,0.652946949005127,0.28054856402533396,545010669.7142857,-1.0,0.7978130749293736,-1.0,34178100662.857143,-1.0,-1.0,570486637.7142857,88.88675117492676,545000000.0,0.04113729510988507,6901582.285714285,86.15098571777344,372838436.5714286,14211806.857142856,856431.3571428572,306969929.14285713,-1.0,0.08318706921168736,1115823762.2857144,33918514.28571428,7420973.714285715,381106717.43526787,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.44,59.5765266418457,0.7828641789300101,6.600004468645368,0.005528853274881828,6.816341945103237,1.1015778609684534,0.426903030702046,-1.0,54.29907662527902,134.78311593191964,0.2573270627430507,0.09736186691692895,3.4347626822335378,0.28054856402533396,544996772.5714285,-1.0,2.4914771488734653,-1.0,63097040310.85714,-1.0,-1.0,1257453275.4285715,80.20102419172015,545000000.0,0.07324613417897906,4285298.571428572,86.15098571777344,551973156.5714285,7813788.142857143,1276469.0357142857,466948114.28571427,-1.0,0.4004182389804295,706396854.8571428,33794949.71428572,4128263.214285714,867480879.2053572,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.45,59.5765266418457,1.2202591725758143,21.80013874598912,0.07674766884052324,14.411274228777204,3.5465831756591797,0.687652954033443,-1.0,96.78512573242188,187.31332397460938,0.5704231517655509,0.24933036310332163,4.860093321119036,0.28054856402533396,545003053.7142857,-1.0,4.172509942735944,-1.0,98081958180.57143,-1.0,-1.0,1839374464.0,57.750176021030974,545000000.0,0.15615129896572658,11424992.714285715,86.15098571777344,932834048.0,22531382.714285713,2167683.535714286,781399478.8571428,-1.0,0.5918759661061423,1861490121.142857,68034790.85714285,11811128.285714285,1254821535.9263394,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.46,59.5765266418457,0.9570668595177787,14.929872240339007,0.04628173927111281,10.756498336791992,2.6833437170301164,0.40327961104256765,-1.0,77.94344220842633,149.36776515415735,0.4160415359905788,0.1861759466784341,4.0136092730930875,0.28054856402533396,545006189.7142857,-1.0,3.449944632393973,-1.0,69192334189.71428,-1.0,-1.0,1281251931.4285715,68.01984187534877,545000000.0,0.11963184390749249,8205664.357142857,86.15098571777344,656340297.1428572,16233969.42857143,1654041.0,548285622.8571428,-1.0,0.5234874614647457,1355037970.2857144,49390606.85714286,8500199.5,848425768.3549107,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.47,59.5765266418457,0.28669306582638193,20.819394247872488,0.002376079027141843,3.722548621041434,14.531961849757604,0.46307867765426636,-1.0,36.48169926234654,56.51884133475168,0.25085817916052683,0.05578004888125828,1.60799925667899,0.11380277361188616,544984521.1428572,-1.0,0.9154837812696185,-1.0,25935677732.57143,-1.0,-1.0,499965309.25,75.82820088522774,545000000.0,0.035969972610473626,4409958.571428572,48.01584734235491,294107789.71428573,7106828.5,838382.4642857143,210632192.0,-1.0,0.11770271403448922,586278070.8571428,22588630.85714286,4142979.8571428573,386877250.41741073,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.48,59.5765266418457,1.2852930000850133,20.567435673304967,0.08066553489438123,14.224323272705078,2.8806425673621043,0.800984821149281,-1.0,96.68589564732143,210.1646968296596,0.5133014491626194,0.2215259798935481,4.133475235530308,0.06134362731661115,544970861.7142857,-1.0,4.364712578909738,-1.0,90760412013.71428,-1.0,-1.0,1706317001.142857,57.97101511274065,545000000.0,0.15105939975806643,10471426.92857143,46.77929251534598,874427392.0,20624058.535714287,2132040.8035714286,721992448.0,-1.0,0.6921453050204686,1705243968.0,63602466.28571428,10821523.482142856,1174746325.640625,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.49,59.5765266418457,0.7879088946751186,19.568008967808314,0.020925862714648226,10.616168975830078,2.321026461465018,0.5361748678343636,-1.0,65.19730268205915,133.84085518973214,0.4418304477419172,0.17023118478911264,2.539760112762451,0.06134362731661115,545020315.4285715,-1.0,2.6739690644400462,-1.0,96109290642.28572,-1.0,-1.0,1808294692.5714285,54.70397307191576,545000000.0,0.11443530661719185,11122010.0,46.77929251534598,912211751.1964285,21900486.285714287,2063530.1785714286,763667273.1428572,-1.0,0.339931172983987,1810764068.5714285,66960494.85714286,11486996.285714285,1231345328.5669644,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.5,59.5765266418457,0.3758431843348912,15.48541750226702,0.24990008558545793,3.5761375427246094,15.244849613734655,0.12899393268993922,-1.0,39.95337677001953,32.09164864676339,0.3502743755068098,0.06586878214563642,1.8790647642953056,0.06134362731661115,545790976.0,-1.0,1.3770675999777657,-1.0,30415053970.285713,-1.0,-1.0,526434011.4285714,78.09288597106934,545000000.0,0.04138185722487313,5512033.285714285,46.77929251534598,323042784.0,11895564.857142856,872287.4285714285,255979739.42857143,-1.0,0.08252565349851336,940960493.7142857,33582605.71428572,6120417.571428572,396336586.3348214,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.51,59.5765266418457,0.5012332882199969,11.771890367780413,0.02768460554736,7.0586378914969305,1.2444024767194475,0.6065235137939453,-1.0,44.72472054617746,119.8175789969308,0.2739865354129246,0.10428641097886222,1.7644100870404924,0.06134362731661115,544222948.5714285,-1.0,2.0045416014535085,-1.0,68828846957.71428,-1.0,-1.0,1336880749.7142856,79.64834322248187,545000000.0,0.07326320239475795,5997288.857142857,46.77929251534598,619588717.7142857,10809172.0,1156257.0714285714,533979081.14285713,-1.0,0.3171101042202541,934883437.7142857,35014320.0,5781449.142857143,877062466.4375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.52,59.5765266418457,1.1714461530957903,22.131027221679688,0.23273270523973877,15.396375928606306,5.933791296822684,0.8404351302555629,-1.0,95.22276306152344,177.83237811497278,0.5677723714283535,0.31396940776279997,4.655719075884138,0.06134362731661115,544993325.7142857,-1.0,4.106491838182722,-1.0,93792638683.42857,-1.0,-1.0,1767211668.5714285,56.75886917114258,545000000.0,0.15343883207866124,10697164.0,46.77929251534598,887845430.8571428,21046096.85714286,2035417.674107143,743424150.8571428,-1.0,0.5824860504695347,1742822070.857143,64367286.85714286,11036715.07142857,1208611102.3638394,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.53,59.5765266418457,1.0597945838235319,31.696061611175537,0.09593065502122043,13.456307888031006,17.06988862156868,0.5969878286123276,-1.0,98.30139446258545,158.8952021598816,0.5846217647194862,0.26173828914761543,4.826950371265411,0.15366362780332565,544975144.0,-1.0,3.7123763635754585,-1.0,85573907200.0,-1.0,-1.0,1608749494.0,49.125831097364426,545000000.0,0.13337725028395653,11132911.3125,89.67313385009766,862704224.0,20425134.125,1953306.8046875,680819724.0,-1.0,0.5341456830501556,1707745824.0,63836185.0,11104729.25,1131095900.1757812,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.54,59.5765266418457,0.2594842570168631,7.490847451346261,0.12341214077813285,4.0441420418875555,2.2201637540544783,0.3101160185677664,-1.0,20.83589826311384,11.797988891601562,0.16745785304478236,0.09848815202713013,0.7614471571786063,0.15366362780332565,544985984.0,-1.0,0.8350064413888114,-1.0,5571049179.428572,-1.0,-1.0,80630793.14285715,87.58921909332275,545000000.0,0.04520560162408011,2159859.285714286,89.67313385009766,83745691.42857143,4876562.285714285,402249.21428571426,60022720.0,-1.0,0.09737737689699445,384064475.4285714,13494812.57142857,2531798.0,600478.0736607143,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.55,59.5765266418457,0.9680637632097516,14.537258693150111,0.25609577340739115,10.286270686558314,2.0366523947034563,0.6334675848484039,-1.0,75.12298801967076,170.09097726004464,0.4037310481071472,0.16619967988559176,4.082369668143136,0.15366362780332565,544996480.0,-1.0,3.271282741001674,-1.0,89860030464.0,-1.0,-1.0,1712909312.0,69.43021038600376,545000000.0,0.11282438039779663,8804839.57142857,89.67313385009766,822874880.0,16720067.0,1550693.0,699385874.2857143,-1.0,0.47516641446522306,1404490642.2857144,52519531.428571425,8792333.42857143,1221317269.0111606,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.56,59.5765266418457,1.465373953183492,24.230479558308918,0.5808782329161962,15.693818728129068,3.5134926239649453,0.9815454035997391,-1.0,115.6419677734375,241.89716593424478,0.6203621725241343,0.25319722791512805,5.063801288604736,0.15366362780332565,545012885.3333334,-1.0,5.157665332158406,-1.0,103864827904.0,-1.0,-1.0,1945451605.3333333,51.79025141398112,545000000.0,0.17553516725699103,12319727.125,89.67313385009766,989165738.6666666,24365006.0,2105956.9166666665,828284810.6666666,-1.0,0.7858521242936453,2006156042.6666667,72934444.66666667,12776068.375,1317604033.6744792,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.57,59.5765266418457,0.4432573467493057,11.343177318572998,0.2001263052225113,5.871991395950317,1.3308584690093994,0.21585601568222046,-1.0,38.96073532104492,78.68047332763672,0.2572464644908905,0.10008499026298523,1.5167497396469116,0.15366362780332565,544994752.0,-1.0,1.5797683000564575,-1.0,63066699776.0,-1.0,-1.0,1172978528.0,81.72554087638855,545000000.0,0.06851661950349808,7188053.0,89.67313385009766,594826992.0,14161248.0,778228.125,498383104.0,-1.0,0.19444814324378967,1190142688.0,44299923.0,7415809.5,783944389.6914062,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.58,59.5765266418457,0.28587914524333813,20.87643814086914,0.0374575342450823,3.6634971073695595,15.063208103179932,0.38093347208840506,-1.0,36.50331442696707,43.981109619140625,0.25034806558064054,0.055890100342886787,1.6217939513070243,0.11273528848375593,544969792.0,-1.0,0.9159543258803231,-1.0,25245209161.142857,-1.0,-1.0,486274048.0,75.78626040049961,545000000.0,0.03573561566216604,4378878.142857143,49.953687395368306,271282900.5714286,6983398.071428572,938625.5,205216384.0,-1.0,0.1177472812788827,577287798.8571428,22523728.0,4090382.0,368488327.90625,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.59,59.5765266418457,1.4289609094460805,27.06564776102702,0.107640520359079,12.175049463907877,15.601988077163696,0.7324813064187765,-1.0,112.2091293334961,201.3576810757319,0.6759709616502126,0.19097627202669779,8.163994252681732,0.11928743124008179,544996992.0,-1.0,4.758068958918254,-1.0,107869394261.33333,-1.0,-1.0,2027123353.6666667,48.11476139227549,545000000.0,0.13214626908302304,12566867.916666666,57.51671346028646,1060756106.6666666,24793972.916666668,1663183.1145833333,860052160.0,-1.0,0.6276166836420695,2046454976.0,73722664.0,13011722.916666666,1404663874.0286458,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
0.6,59.5765266418457,0.7047532796859741,21.117901393345424,0.09745419876916069,10.865471976143974,2.9149835450308665,0.6311610553945813,-1.0,62.27887616838728,110.68611363002232,0.44736272948128836,0.1682004460266658,2.302807944161551,0.11928743124008179,546958432.0,-1.0,2.4892251832144603,-1.0,73213902848.0,-1.0,-1.0,1345068854.857143,68.23615428379604,545000000.0,0.11421718129089899,10394900.857142856,57.51671346028646,710578861.7142857,20932370.285714287,1310161.3839285714,585990052.5714285,-1.0,0.2926845805985587,1681009444.5714285,60298718.85714286,10974077.714285715,879405455.15625,0.223333403468132,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,7019787623.0,1920.0,3.0,60.0,59.0,64.0,39.0,41.0,62.0,72.0,545.0,2.0,19.179992377758023,2736.0,1.0,60.0,2.2952136993408203
